,date,low,high,close,volume,open
1149,20041216,120.65,121.66,121.3,659200,121.26
1150,20041217,120.19,120.94,120.35,1039000,120.42
1151,20041220,120.22,121.24,120.49,2435800,120.95
1152,20041221,120.5,121.49,121.44,514700,120.73
1153,20041222,121.35,122.01,121.75,708100,121.41
1154,20041223,121.84,122.26,121.84,329900,121.88
1155,20041227,120.61,121.52,120.69,1170200,121.43
1156,20041228,120.78,121.44,121.42,498300,120.78
1157,20041229,121.15,121.57,121.57,488400,121.25
1158,20041230,120.85,121.76,121.34,1074500,121.49
1159,20041231,121.0,121.81,121.0,3124900,121.51
1160,20050103,120.03,121.8985,120.46,579700,121.7
1161,20050104,118.56,120.67,119.01,845400,120.67
1162,20050105,118.29,119.38,118.29,618400,119.0
1163,20050106,118.45,119.26,118.77,518500,118.57
1164,20050107,118.33,119.34,118.55,583900,119.08
1165,20050110,118.54,119.6,119.15,577600,118.65
1166,20050111,118.16,118.86,118.34,237400,118.69
1167,20050112,117.68,118.99,118.8,621800,118.54
1168,20050113,117.69,118.89,117.82,804600,118.77
1169,20050114,117.94,118.67,118.47,470200,118.13
1170,20050118,118.12,119.73,119.73,3292200,118.23
1171,20050119,118.41,119.63,118.41,762100,119.56
1172,20050120,117.476,118.34,117.7,628500,118.05
1173,20050121,116.87,118.11,116.9,1468200,117.9
1174,20050124,116.53,117.46,116.75,657500,117.19
1175,20050125,116.88,117.59,117.0,378500,117.07
1176,20050126,117.16,117.74,117.39,369700,117.47
1177,20050127,117.15,117.88,117.57,477000,117.27
1178,20050128,116.76,117.69,117.24,731700,117.63
1179,20050131,117.86,118.41,118.29,916800,118.09
1180,20050201,118.21,119.2,119.05,323800,118.45
1181,20050202,119.05,119.72,119.43,650900,119.12
1182,20050203,118.8,119.32,119.14,565200,119.21
1183,20050204,119.14,120.57,120.37,487300,119.14
1184,20050207,120.2,120.65,120.21,1707000,120.39
1185,20050208,120.23,120.79,120.36,438300,120.32
1186,20050209,119.39,120.61,119.43,732200,120.58
1187,20050210,119.43,120.15,119.98,294600,119.83
1188,20050211,119.64399999999999,121.19,120.82,797400,119.89
1189,20050214,120.68,121.04,120.81,362400,120.85
1190,20050215,120.88,121.58,121.36,767700,121.01
1191,20050216,120.91799999999999,121.6,121.35,473500,121.09
1192,20050217,120.36,121.48,120.36,2473800,121.35
1193,20050218,120.09,120.67,120.5,393100,120.36
1194,20050222,118.74,120.6,118.76,984900,120.02
1195,20050223,118.83,119.69,119.64,650200,119.08
1196,20050224,119.18,120.47,120.36,374300,119.43
1197,20050225,120.35,121.65,121.57,1302400,120.41
1198,20050228,120.26,121.48,120.75,594600,121.24
1199,20050301,121.03,121.65,121.43,368300,121.03
1200,20050302,120.81,122.03,121.4,481800,120.95
1201,20050303,120.9,122.01,121.42,240600,121.78
1202,20050304,121.98,122.93,122.85,297000,122.14
1203,20050307,122.74,123.36,122.98,549600,122.79
1204,20050308,122.303,123.03,122.46,397800,122.81
1205,20050309,121.16,122.43,121.18,602000,122.2
1206,20050310,120.65,121.63,121.47,1128400,121.45
1207,20050311,120.37,121.93,120.61,450500,121.43
1208,20050314,120.5,121.29,121.29,345200,120.8
1209,20050315,120.28,121.61,120.33,902200,121.55
1210,20050316,119.08,120.01,119.28,798500,119.97
1211,20050317,119.14,119.86,119.57,588800,119.49
1212,20050318,118.77,119.73,119.09,899400,119.73
1213,20050321,118.36,119.36,118.74,1556900,119.31
1214,20050322,117.49,119.47,117.49,1573000,118.93
1215,20050323,117.4,118.16,117.69,1816200,117.62
1216,20050324,117.69,118.56,117.72,477900,118.03
1217,20050328,117.2,117.79,117.23,633700,117.23
1218,20050329,116.18,117.8,116.51,560000,116.96
1219,20050330,116.61,118.1,118.1,682500,116.64
1220,20050331,117.75,118.31,117.82,1266300,117.94
1221,20050401,116.81,118.85,117.24,868200,118.6
1222,20050404,116.62,117.71,117.57,429500,117.3
1223,20050405,117.6,118.23,117.99,401400,117.6
1224,20050406,118.08,118.85,118.55,282100,118.32
1225,20050407,118.24600000000001,119.18,119.1,226100,118.35
1226,20050408,117.87,119.07,117.87,157100,119.07
1227,20050411,117.79,118.31,118.0,625700,118.24
1228,20050412,117.0,118.92,118.67,451500,117.76
1229,20050413,117.01,118.56,117.23,359900,118.39
1230,20050414,115.73,117.38,115.73,772700,117.25
1231,20050415,114.05,116.04,114.07,2021100,115.65
1232,20050418,113.9,114.82,114.4,2576500,114.14
1233,20050419,114.74,115.42,115.31,822800,114.96
1234,20050420,113.53,115.46,113.66,586700,115.33
1235,20050421,114.28,116.0,115.9,514800,114.81
1236,20050422,114.19,115.84,115.48,418100,115.65
1237,20050425,115.62,116.35,116.25,1197100,115.85
1238,20050426,115.09,116.49,115.14,357400,115.87
1239,20050427,114.37,115.95,115.57,719800,114.83
1240,20050428,114.07,115.58,114.07,474100,115.3
1241,20050429,113.9,115.77,115.7,645300,114.92
1242,20050502,115.41,116.31,116.2,424700,115.96
1243,20050503,115.59,116.7,116.52,535800,115.99
1244,20050504,116.17,117.59,117.34,212300,116.45
1245,20050505,116.71,117.89,117.31,506100,117.53
1246,20050506,117.04,117.8,117.05,209900,117.77
1247,20050509,116.95,117.92,117.74,220700,117.12
1248,20050510,116.275,117.33,116.51,465600,117.26
1249,20050511,115.78,117.25,117.22,420600,116.9
1250,20050512,115.88,117.41,115.9,410800,117.23
1251,20050513,114.7,116.5,115.67,507300,116.16
1252,20050516,115.58,116.72,116.71,700700,115.58
1253,20050517,116.11,117.56,117.48,266700,116.32
1254,20050518,117.88,118.91,118.74,622800,117.96
1255,20050519,118.61,119.28,119.21,384400,118.85
1256,20050520,118.66,119.24,119.07,393500,119.24
1257,20050523,119.07,119.91,119.68,1264700,119.12
1258,20050524,119.11,119.71,119.45,671000,119.31
1259,20050525,118.72,119.33,119.25,569400,119.25
1260,20050526,119.52,120.09,119.94,328600,119.58
1261,20050527,119.75,120.15,120.15,207400,119.91
1262,20050531,119.29,119.98,119.34,531300,119.98
1263,20050601,119.4,120.81,120.46,493600,119.42
1264,20050602,120.04,120.7,120.7,644800,120.2
1265,20050603,119.67,120.73,119.98,493700,120.4
1266,20050606,119.5,120.08,120.03,1244700,119.87
1267,20050607,119.94,121.13,120.07,684500,120.21
1268,20050608,119.59,120.46,119.8,204400,120.3
1269,20050609,119.38,120.44,120.33,391100,119.58
1270,20050610,119.52,120.5,120.14,384400,120.4
1271,20050613,119.74,120.95,120.6,439200,119.84
1272,20050614,120.26,121.03,120.78,485500,120.4
1273,20050615,120.14,121.22,120.98,460200,121.05
1274,20050616,120.85,121.54,121.35,788000,120.95
1275,20050617,121.61,122.25,121.79,654300,121.96
1276,20050620,121.36,122.21,121.85,523500,121.56
1277,20050621,121.09,121.62,121.48,494700,121.39
1278,20050622,121.06,121.84,121.61,652900,121.63
1279,20050623,119.89,121.56,119.94,935200,121.31
1280,20050624,118.86,119.93,119.0,793500,119.8
1281,20050627,118.8,119.37,119.19,685500,118.85
1282,20050628,119.39,120.24,120.24,685500,119.48
1283,20050629,119.82,120.36,119.89,660100,120.34
1284,20050630,119.03,120.32,119.11,857300,120.12
1285,20050701,119.25,119.81,119.53,626200,119.5
1286,20050705,119.22,120.65,120.49,1091800,119.28
1287,20050706,119.43,120.64,119.5,1581200,120.43
1288,20050707,118.3,119.95,119.89,780900,118.32
1289,20050708,119.76,121.33,121.33,434500,119.79
1290,20050711,121.31,122.07,121.93,2241100,121.34
1291,20050712,121.66,122.56,122.23,1045400,121.92
1292,20050713,121.98,122.48,122.48,491100,122.28
1293,20050714,122.5,123.39,122.8,595100,122.96
1294,20050715,122.38,123.01,122.86,1034100,122.84
1295,20050718,122.16,122.62,122.41,340500,122.56
1296,20050719,122.5,123.08,123.03,627100,122.71
1297,20050720,122.31,123.73,123.45,568700,122.63
1298,20050721,122.52,123.63,122.77,802100,123.59
1299,20050722,122.62,123.54,123.54,1751500,122.81
1300,20050725,122.86,123.95,123.24,516600,123.54
1301,20050726,122.96,123.53,123.34,447200,123.31
1302,20050727,123.06,123.87,123.73,684300,123.5
1303,20050728,123.66,124.63,124.57,571800,124.02
1304,20050729,123.51,124.63,123.7,446500,124.4
1305,20050801,123.46,124.04,123.57,503500,123.85
1306,20050802,123.8,124.59,124.4,945000,123.85
1307,20050803,124.16,124.73,124.67,495900,124.25
1308,20050804,123.62,124.31,123.68,844100,124.25
1309,20050805,122.68,123.5,122.85,482300,123.48
1310,20050808,122.41,123.4,122.58,1094000,123.19
1311,20050809,122.91,123.57,123.33,1070300,123.05
1312,20050810,122.85,124.5,123.42,574900,123.89
1313,20050811,123.05,124.02,123.74,937400,123.31
1314,20050812,122.78,123.65,122.97,475200,123.58
1315,20050815,122.85,123.85,123.7,483400,123.12
1316,20050816,122.1,123.5,122.15,458100,123.4
1317,20050817,122.04,122.83,122.3,950100,122.24
1318,20050818,121.84,122.5,122.14,359900,121.98
1319,20050819,122.24,122.8,122.39,470900,122.61
1320,20050822,121.9,123.18,122.43,2194300,122.55
1321,20050823,121.68,122.57,122.2,501800,122.5
1322,20050824,121.13,122.7,121.2,742900,121.85
1323,20050825,121.19,121.65,121.55,1058400,121.36
1324,20050826,120.69,121.47,120.7,546000,121.46
1325,20050829,120.44,121.72,121.7,319700,120.44
1326,20050830,120.37,121.25,120.95,848200,121.25
1327,20050831,120.78,122.5,122.5,1250100,121.09
1328,20050901,121.97,123.14,122.4,895200,122.48
1329,20050902,122.03,122.75,122.03,533700,122.69
1330,20050906,122.68,123.77,123.65,584000,122.69
1331,20050907,123.47,124.081,124.0,399900,123.68
1332,20050908,123.34,123.97,123.55,492300,123.68
1333,20050909,123.82,124.71,124.6,864800,123.87
1334,20050912,124.3,124.64,124.35,438400,124.49
1335,20050913,123.55,124.38,123.72,592900,124.25
1336,20050914,123.04,123.92,123.27,496600,123.79
1337,20050915,122.9,123.64,123.1,953800,123.56
1338,20050916,123.41,124.27,124.0,875200,123.77
1339,20050919,123.18,124.03,123.6,438300,123.96
1340,20050920,122.43,124.11,122.51,417200,123.7
1341,20050921,121.32,122.38,121.51,758200,122.38
1342,20050922,120.98,122.13,122.03,720800,121.37
1343,20050923,121.44,122.34,122.01,842700,121.76
1344,20050926,121.14,122.22,121.56,785200,122.14
1345,20050927,121.05,121.97,121.75,1214500,121.6
1346,20050928,121.25,122.1,121.7,670500,121.95
1347,20050929,121.1,122.89,122.65,1242200,121.6
1348,20050930,122.48,123.0,123.0,664900,122.6
1349,20051003,122.45,123.32,122.5,856900,122.96
1350,20051004,121.24,123.01,121.3,768000,122.86
1351,20051005,119.58,121.3,119.6,1380400,121.3
1352,20051006,118.18,120.22,119.2,1273700,119.79
1353,20051007,119.15,120.0,119.7,1104300,119.6
1354,20051010,118.6,119.6852,118.6,619500,119.67
1355,20051011,118.36,119.37,118.55,756200,118.95
1356,20051012,117.43,119.1,117.65,1915200,118.37
1357,20051013,116.88,118.05,117.6,1009900,117.49
1358,20051014,117.61,118.8,118.7,1691300,118.1
1359,20051017,118.48,119.24,119.15,1059400,118.8
1360,20051018,117.8,118.94,117.8,575500,118.9
1361,20051019,117.15,119.8,119.8,1015700,117.59
1362,20051020,117.34,119.78,117.8,1624200,119.51
1363,20051021,117.57,118.76,118.15,750900,118.36
1364,20051024,118.52,120.1,120.1,1074800,118.63
1365,20051025,118.97,120.21,119.75,1155500,119.75
1366,20051026,119.22,120.54,119.41,1238700,119.48
1367,20051027,117.94,119.32,118.15,769900,119.25
1368,20051028,118.2,119.95,119.79,1443300,118.64
1369,20051031,120.3,121.3,120.36,454300,120.3
1370,20051101,120.27,120.91,120.42,659600,120.6
1371,20051102,120.18,121.67,121.6,540200,120.22
1372,20051103,121.78,122.65,122.2,688000,122.21
1373,20051104,121.58,122.43,122.2,797900,122.37
1374,20051107,121.9,122.59,122.24,1106900,122.42
1375,20051108,121.84,122.39,122.27,813900,121.98
1376,20051109,121.85,122.92,122.32,1079900,122.06
1377,20051110,121.76,123.51,123.48,868600,122.38
1378,20051111,123.33,123.85,123.82,988200,123.41
1379,20051114,123.43,124.02,123.81,536200,123.7
1380,20051115,122.94,124.13,123.22,910500,123.65
1381,20051116,123.0,123.56,123.56,2450800,123.52
1382,20051117,123.62,124.65,124.5,842800,123.74
1383,20051118,124.38,125.28,125.03,663900,125.03
1384,20051121,125.03,125.93,125.85,471500,125.21
1385,20051122,125.46,126.53,126.3,684800,125.57
1386,20051123,126.3,127.43,127.03,494100,126.33
1387,20051125,126.9,127.23,127.12,244300,127.2
1388,20051128,126.1,127.3,126.3,591200,127.3
1389,20051129,126.14,126.98,126.23,699500,126.67
1390,20051130,125.33,126.53,125.37,1092400,126.19
1391,20051201,126.07,127.03,126.75,730300,126.07
1392,20051202,126.55,127.09,126.95,1623800,126.79
1393,20051205,126.21,126.8,126.56,3200500,126.72
1394,20051206,126.7,127.75,126.82,1784500,127.13
1395,20051207,125.73,126.9,126.21,998100,126.85
1396,20051208,125.55,126.8,125.98,1583300,126.27
1397,20051209,125.85,126.79,126.27,932000,126.15
1398,20051212,125.95,126.86,126.55,2868200,126.81
1399,20051213,126.32,127.69,127.35,2499400,126.46
1400,20051214,127.23,128.11,127.92,2477300,127.23
1401,20051215,127.22,127.99,127.43,1347300,127.76
1402,20051216,127.11,128.0,127.11,1443300,127.91
1403,20051219,126.38,127.53,126.38,836100,127.46
1404,20051220,126.21,126.88,126.57,938100,126.57
1405,20051221,126.51,127.47,126.79,947200,126.91
1406,20051222,126.81,127.38,127.35,848000,127.05
1407,20051223,126.62,127.06,126.95,649800,127.03
1408,20051227,125.6,127.23,125.6,1457700,127.18
1409,20051228,125.69,126.14,125.9,1070800,125.92
1410,20051229,125.29,126.17,125.3,1230400,125.94
1411,20051230,124.64,125.27,124.67,1269000,124.98
1412,20060103,124.62,127.15,126.83,4768100,125.41
1413,20060104,126.88,127.66,127.49,1156600,127.01
1414,20060105,127.1,127.76,127.59,1278600,127.43
1415,20060106,127.65,128.74001,128.64999,824200,128.24001
1416,20060109,128.56,129.21001,128.98,1341300,128.62
1417,20060110,128.48,129.14999,129.14999,1061600,128.59
1418,20060111,128.91,129.63,129.53999,1274900,129.21001
1419,20060112,128.62,129.44,128.94,923700,129.32001
1420,20060113,128.39999,129.08,128.8,710600,128.75999
1421,20060117,128.0,128.57001,128.5,820800,128.42
1422,20060118,127.3401,128.39,128.0,578300,127.74
1423,20060119,128.03,128.96001,128.55,969700,128.27
1424,20060120,126.21,128.53,126.21,809700,128.53
1425,20060123,126.34,127.0,126.65,1761800,126.44
1426,20060124,126.62,127.35,126.77,1711700,126.85
1427,20060125,126.03,127.38,126.85,841100,127.2
1428,20060126,126.98,127.83,127.6,1632500,127.52
1429,20060127,127.65,128.82001,128.75,971600,127.85
1430,20060130,128.53999,128.96001,128.63,1791600,128.75
1431,20060131,127.75,128.69,127.75,1225700,128.5
1432,20060201,127.93,128.64999,128.64999,1964500,127.95
1433,20060202,127.03,128.35001,127.15,1413700,128.33
1434,20060203,126.35,127.29,126.48,879100,126.87
1435,20060206,126.4,126.9399,126.78,1045500,126.67
1436,20060207,125.4,126.78,125.4,2256400,126.57
1437,20060208,125.79,126.93,126.81,556700,126.02
1438,20060209,126.57,127.7,126.6,400300,127.06
1439,20060210,125.75,127.27,126.87,1544300,126.62
1440,20060213,126.111,126.91,126.62,2430300,126.72
1441,20060214,126.4,128.14999,127.88,1732300,126.63
1442,20060215,127.45,128.4688,128.33,1104400,127.7
1443,20060216,128.36,129.39999,129.32001,496500,128.48
1444,20060217,128.8,129.32001,129.06,823100,129.31
1445,20060221,128.53,129.57001,128.7,801500,129.35001
1446,20060222,128.88,129.83,129.39999,1041600,128.99001
1447,20060223,128.94,129.82001,129.25,833300,129.41
1448,20060224,129.0,129.67,129.56,1129300,129.31
1449,20060227,129.52,130.21001,129.7,887700,129.61
1450,20060228,128.33,129.45,128.42999,1787400,129.34
1451,20060301,128.71001,129.67999,129.56,845200,128.8
1452,20060302,128.8101,129.60001,129.48,863100,129.03999
1453,20060303,128.838,130.23,129.03999,951100,128.95
1454,20060306,128.05,129.37,128.33,663700,129.35001
1455,20060307,127.6,128.23,128.14999,941100,128.05
1456,20060308,127.37,128.62,128.47,1286000,127.86
1457,20060309,127.66,128.84,127.7,488100,128.57001
1458,20060310,127.62,128.98398999999998,128.75,769700,127.92
1459,20060313,128.73,129.33,129.05,1290200,129.05
1460,20060314,128.82001,130.45,130.33,1279100,128.89999
1461,20060315,130.08,131.07001,130.92,1124800,130.32001
1462,20060316,131.07001,131.67,131.17999,488300,131.21001
1463,20060317,131.13,131.60001,131.35001,1631700,131.46001
1464,20060320,130.98,131.64999,131.10001,1275100,131.45
1465,20060321,130.19,131.7,130.31,1029600,131.08
1466,20060322,130.17999,131.2,131.07001,626800,130.24001
1467,20060323,130.39,131.07001,130.85001,1996600,131.07001
1468,20060324,130.42,131.27,130.92999,1004100,130.72
1469,20060327,129.97,130.47,130.25,636700,130.22
1470,20060328,129.25999,130.67999,129.42999,793600,130.2
1471,20060329,129.48,130.64999,130.25,1622200,129.62
1472,20060330,129.81,131.13,130.13,1784600,130.32001
1473,20060331,129.56,130.42,129.92,1533900,130.28999
1474,20060403,129.75999,131.03999,129.89999,1538300,130.25
1475,20060404,129.56,130.88,130.8,1111400,129.89
1476,20060405,130.60001,131.39999,131.27,1257100,130.81
1477,20060406,130.39999,131.39,131.00999,1010400,131.06
1478,20060407,129.56,131.59,129.78999,1514900,131.3
1479,20060410,129.49001,130.27,130.0,3556600,129.88
1480,20060411,128.53,130.25999,128.89999,1054400,130.03999
1481,20060412,128.84,129.30008999999998,129.07001,1337400,128.94
1482,20060413,128.5,129.41,129.00999,969200,128.83
1483,20060417,128.21001,129.41,128.8,1253900,128.96001
1484,20060418,129.09,131.10001,130.89999,984400,129.09
1485,20060419,130.42999,131.25,131.14999,1000500,130.94
1486,20060420,130.83,132.06,131.3,976700,131.17
1487,20060421,130.82001,131.99001,131.28,1428000,131.92999
1488,20060424,130.58,131.24001,131.16,419300,131.10001
1489,20060425,130.12,131.28,130.60001,1417500,131.19
1490,20060426,130.52,131.34,130.60001,1244300,130.69
1491,20060427,129.78,131.81,131.13,1684200,130.08
1492,20060428,130.92349,131.92999,131.60001,666200,131.05
1493,20060501,130.62,131.98,130.63,457100,131.75
1494,20060502,130.97,131.63,131.60001,480300,131.24001
1495,20060503,130.67,131.50999,131.00999,523300,131.44
1496,20060504,131.23,131.8399,131.57001,712800,131.28999
1497,20060505,132.09,133.0,132.7,1625800,132.24001
1498,20060508,132.60001,132.98,132.66,588400,132.72
1499,20060509,132.57001,132.99001,132.89,2438100,132.67999
1500,20060510,132.12,132.95,132.75999,912200,132.66
1501,20060511,130.73,132.78,131.13,1004600,132.78
1502,20060512,129.42,130.89999,129.50999,853100,130.69
1503,20060515,128.83,129.88,129.75999,2279400,128.94
1504,20060516,129.24001,130.19,129.5,2412400,129.92999
1505,20060517,126.95,129.22,127.05,1472400,128.88
1506,20060518,126.31,127.9,126.4,1833600,127.59
1507,20060519,126.0,127.68,127.29,1700300,127.03
1508,20060522,125.72,127.331,126.35,1934600,126.48
1509,20060523,125.45,127.8,125.45,2092700,127.33
1510,20060524,124.99,126.92,126.35,1291200,125.92
1511,20060525,126.63,127.87,127.87,1039100,127.06
1512,20060526,127.75,128.57001,128.55,880200,128.23
1513,20060530,126.26,128.2,126.3,2368900,128.2
1514,20060531,126.63,127.75,127.75,551600,126.8
1515,20060601,127.48,129.13,129.02,797900,127.52
1516,20060602,128.53,129.56,129.22,1457000,129.45
1517,20060605,127.0,129.10001,127.34,1008900,129.10001
1518,20060606,125.98,127.58,126.92,1389100,127.43
1519,20060607,125.99,127.82,126.05,916000,127.13
1520,20060608,124.05,126.58,126.0,2686700,125.72
1521,20060609,125.55,126.86,125.6,1076800,126.49
1522,20060612,124.05,126.1,124.05,980900,126.0
1523,20060613,122.75,124.97,122.75,1101100,123.89
1524,20060614,122.55,123.8,123.7,1254100,122.95
1525,20060615,124.07,126.56700000000001,126.27,2702200,124.1
1526,20060616,125.26,126.29,125.52,1085500,126.0
1527,20060619,124.32,126.25,124.4,1075800,126.15
1528,20060620,124.5,125.54,124.84,1112500,124.79
1529,20060621,124.79,126.46,125.9,1539300,124.8
1530,20060622,124.82,125.76,125.25,1981500,125.61
1531,20060623,124.27,125.46,124.67,798900,124.55
1532,20060626,124.5,125.28,125.22,1774200,124.7
1533,20060627,124.0,125.46,124.12,1560900,125.27
1534,20060628,123.92,125.03,125.03,414500,124.38
1535,20060629,125.44,127.54,127.45,2247500,125.5
1536,20060630,127.16,127.82,127.55,2642600,127.75
1537,20060703,127.54,128.23,128.10001,779800,127.62
1538,20060705,126.74,127.64,127.31,4635900,127.48
1539,20060706,127.3248,128.03999,127.63,737600,127.45
1540,20060707,126.56,127.78,126.91,968700,127.44
1541,20060710,126.67,127.62,127.01,654000,127.05
1542,20060711,126.22,127.65,127.65,701000,126.84
1543,20060712,125.98,127.62,126.35,1178400,127.49
1544,20060713,124.25,125.89,124.25,1485600,125.55
1545,20060714,123.09,124.5,123.8,927500,124.32
1546,20060717,123.38,124.27,123.55,998600,123.62
1547,20060718,122.71,124.2255,124.19,1336300,124.02
1548,20060719,124.41,126.48,125.88,826600,124.41
1549,20060720,124.97,126.51,125.04,740500,126.41
1550,20060721,124.09,125.43,124.27,688700,125.43
1551,20060724,124.89,126.59,126.39,552000,124.94
1552,20060725,125.96,127.5222,126.88,424800,126.2
1553,20060726,126.46,127.69,127.12,591400,126.85
1554,20060727,126.48,127.92,126.95,1027000,127.65
1555,20060728,127.13,128.38,128.24001,742900,127.25
1556,20060731,127.72,128.17999,128.05,567800,127.85
1557,20060801,126.88,127.65,127.53,608400,127.65
1558,20060802,127.7,128.67999,128.3,320000,127.7
1559,20060803,127.39,128.75999,128.5,823100,127.56
1560,20060804,127.742,129.64999,128.25999,1237200,129.35001
1561,20060807,127.63,128.25999,128.17999,745600,128.05
1562,20060808,127.2,128.67,127.68,606200,128.35001
1563,20060809,126.84,128.8,127.14,605600,128.5
1564,20060810,126.56,127.72,127.6,346700,126.75
1565,20060811,126.67,127.40700000000001,127.32,1055700,127.4
1566,20060814,127.16,128.38,127.42,698200,127.96
1567,20060815,128.16,129.10699,128.88,896500,128.42999
1568,20060816,129.34,130.16,130.0,1131000,129.55
1569,20060817,129.73,130.61,130.23,520800,129.85001
1570,20060818,129.83,130.92,130.92,473000,130.35001
1571,20060821,130.07001,130.5,130.44,343000,130.35001
1572,20060822,129.94,130.72,130.42,326000,130.22
1573,20060823,129.48,130.66,130.05,1054800,130.39
1574,20060824,129.6796,130.34,129.95,799800,130.32001
1575,20060825,129.81,130.45,130.10001,233500,129.98
1576,20060828,129.89999,131.05,130.71001,809200,129.89999
1577,20060829,130.09,131.08,130.88,425900,130.73
1578,20060830,130.81,131.28,130.95,812100,131.13
1579,20060831,130.84,131.19,130.87,541600,131.03999
1580,20060901,131.14,131.82001,131.66,273300,131.42999
1581,20060905,131.48,132.07001,131.96001,501500,131.8
1582,20060906,130.59,131.38,130.75999,514900,131.3
1583,20060907,129.87,130.8,130.23,1426000,130.3
1584,20060908,130.08,130.69,130.52,624500,130.3
1585,20060911,129.75,130.91,130.67999,331600,130.14999
1586,20060912,130.81,132.07001,131.89999,449900,130.82001
1587,20060913,131.8,132.6797,132.44,1750300,131.89999
1588,20060914,132.0,132.5,132.5,760100,132.14
1589,20060915,132.5,133.19,132.82001,1430700,133.11
1590,20060918,132.49001,133.19,132.98,262200,132.67
1591,20060919,131.89,133.0,132.64,683100,132.94
1592,20060920,132.89999,133.56,133.27,732600,133.13
1593,20060921,132.24989,133.56,132.71001,1083300,133.41
1594,20060922,131.82001,132.5,132.3,2237900,132.47
1595,20060925,131.91,133.69,133.28,771700,132.58
1596,20060926,133.25,134.46001,134.42999,1390600,133.36
1597,20060927,133.52,134.16,133.96001,859100,133.71001
1598,20060928,133.50999,134.22,133.99001,625800,134.0
1599,20060929,133.67,134.14,133.75,597700,134.10001
1600,20061002,133.17,134.05,133.24001,357200,133.78
1601,20061003,132.86,134.00999,133.55,1144300,133.05
1602,20061004,133.28999,135.23,135.16,1296200,133.49001
1603,20061005,135.0,135.63,135.39999,1054200,135.2
1604,20061006,134.66,135.3,135.17999,1451300,135.28
1605,20061009,134.89,135.52,135.31,364200,135.10001
1606,20061010,135.10001,135.67,135.5,1645700,135.39
1607,20061011,134.55,135.63,135.28,457300,135.12
1608,20061012,135.64,136.61,136.55,785700,135.75
1609,20061013,136.27,136.91,136.85001,624800,136.45
1610,20061016,136.64,137.27,137.08,562100,136.8
1611,20061017,135.89,136.91,136.60001,591400,136.75
1612,20061018,136.35001,137.56,136.84,422200,137.35001
1613,20061019,136.47,137.07001,136.98,481200,136.7
1614,20061020,136.58,137.13,137.02,478100,136.92
1615,20061023,136.59,138.0,137.67999,612800,136.85001
1616,20061024,137.46001,138.12,138.11,1102400,137.60001
1617,20061025,137.8299,138.63,138.63,665200,137.96001
1618,20061026,138.17999,139.2,138.95,959000,138.95
1619,20061027,137.85001,138.9344,138.19,658800,138.75999
1620,20061030,137.63,138.40981000000002,138.05,627700,137.85001
1621,20061031,137.5,138.42999,138.03999,839400,138.25999
1622,20061101,136.87,138.49001,137.03999,1590000,138.44
1623,20061102,136.5784,137.14999,136.89,1358500,136.74001
1624,20061103,136.42999,137.57001,136.7,821000,137.41
1625,20061106,137.16,138.50999,138.31,652200,137.25
1626,20061107,138.22,139.17,138.82001,348600,138.39999
1627,20061108,138.0,139.23,139.06,574200,138.24001
1628,20061109,138.12,139.32001,138.36,695400,139.28
1629,20061110,137.95,138.52,138.52,415800,138.38
1630,20061113,138.28999,139.2,138.82001,300700,138.39
1631,20061114,138.34,139.94,139.82001,881800,139.16
1632,20061115,139.75999,140.65021000000002,140.19,860200,139.75999
1633,20061116,140.34,140.88,140.60001,546400,140.64
1634,20061117,139.97,140.64999,140.64,475600,140.17999
1635,20061120,140.32001,140.96001,140.73,555100,140.55
1636,20061121,140.53999,140.86,140.85001,372900,140.73
1637,20061122,140.73,141.37,141.13,581500,140.96001
1638,20061124,140.41,141.06,140.55,162300,140.52
1639,20061127,138.60001,140.56,138.62,595800,140.39999
1640,20061128,138.34,139.33,139.2,924800,138.39999
1641,20061129,139.59,140.72,140.64,896100,139.59
1642,20061130,139.98,141.23,140.75,1051600,140.67
1643,20061201,139.2,140.84,140.42,999000,140.71001
1644,20061204,140.5,141.77,141.53,2359600,140.5
1645,20061205,141.52,142.1799,142.11,822300,141.78999
1646,20061206,141.75999,142.27,142.00999,672800,142.11
1647,20061207,141.34,142.53,141.45,1547300,142.3
1648,20061208,141.03999,142.099,141.61,1481200,141.32001
1649,20061211,141.55,142.28999,142.09,656500,141.64999
1650,20061212,141.14999,142.08,141.88,2326900,141.95
1651,20061213,141.82001,142.55,142.10001,752400,142.55
1652,20061214,142.10001,143.39,143.23,1926800,142.19
1653,20061215,143.25,143.86,143.25,908600,143.75
1654,20061218,142.75,143.87,142.96001,1191100,143.55
1655,20061219,142.19,143.53999,143.13,732300,142.50999
1656,20061220,143.06,143.63,143.17999,773500,143.31
1657,20061221,141.63,142.69,141.96001,1168900,142.59
1658,20061222,141.0,141.94,141.0,5275100,141.92999
1659,20061226,141.12,141.89999,141.89999,349300,141.12
1660,20061227,142.16,142.91,142.73,821300,142.16
1661,20061228,142.31,142.88,142.5,425100,142.78
1662,20061229,141.75,142.83,142.0,853200,142.42999
1663,20070103,140.86,143.13,141.62,2001100,142.53
1664,20070104,140.95,142.32001,142.0,4038600,141.67999
1665,20070105,140.6601,141.60001,140.91,2028700,141.60001
1666,20070108,140.55,141.66,141.5,642300,141.07001
1667,20070109,140.67,141.77,141.38,989000,141.66
