,date,low,high,close,volume,open,close-open,close-open_%of_close,high-low,high-low_%of_close,macd,rsi,50d_avg,100d_avg,200d_avg,so,oil,gold,vix,ust1,ust2,ust5,ust10,ust5vs2,ust10vs2
10,20010321,-0.7268333040224546,-0.6972706513632297,112.49,-0.9912395274029647,-0.6960440303666385,-1.4623858473902276,-1.6513166897592726,0.5050503865812295,0.6814375581961646,-3.0499890496663964,-0.010684899577483583,-0.38606795943862293,-0.307401159456067,-0.1338538769491167,-1.6096450088733816,-0.6750405646603588,-0.9016033116663885,1.6196883943623988,1.2692570834867056,1.233875692710509,1.1294667084703094,1.1067070696309167,-0.9727562324112946,-0.877986074679384
11,20010322,-0.8022050850506351,-0.7542066885151324,111.71,-0.9821340085456887,-0.7407779963053397,-0.3841918066539919,-0.43300143020110143,0.8334903548569406,1.060218130968817,-3.2053810645604717,-0.010441894426427624,-0.393784810332998,-0.31280219275451177,-0.13771700970483486,-1.6096450088733816,-0.686093647164886,-0.9035063560792443,1.736013285398221,1.2524787606320924,1.2165633518430514,1.099172776684575,1.0751761026848252,-1.0022937640182012,-0.8878070843237893
12,20010323,-0.7268333040224546,-0.7103617839930467,114.44,-1.0152658544717434,-0.7241327996769857,1.1347238857700646,1.268783615451327,0.2699172274747588,0.4011537408322913,-3.141823918179061,-0.015442621698369062,-0.4011198427489142,-0.31814361568691335,-0.14138297673980155,-1.1235772033797686,-0.6636887501962497,-0.9027927144244233,1.4305006594909524,1.2984416584385619,1.2625540594590534,1.145392226990914,1.1159059174049963,-1.0262341902995074,-0.9212532326930462
13,20010326,-0.6660361767842536,-0.6752443012241723,115.79,-1.0395982494012708,-0.6700359106348354,0.15097019896693378,0.17144642096913876,-0.1891522736378792,-0.1092296928026684,-2.983464755637261,-0.02386206176596007,-0.40818101004308804,-0.32342314184007026,-0.14483834447758343,-0.8832140028609479,-0.6630912862770861,-0.9018411922179954,1.250260993160723,1.2862526530732208,1.2658029249364662,1.1800806989594355,1.163309096862798,-0.933988875797339,-0.8620145957433245
14,20010327,-0.6535436163928426,-0.6237109537290194,118.28,-1.0114400062123836,-0.6673310661827276,2.0082971596512538,2.168947937184809,0.5125149313147721,0.6266556828234432,-2.6898401283937625,0.03637862445484146,-0.4140424721543276,-0.32877546506441296,-0.14795549394208116,-0.43987743301512666,-0.648453420257577,-0.9042199977340651,0.9946018919830927,1.3578775024056216,1.344134903813702,1.271504412217899,1.2727037287044152,-0.9367930587478763,-0.8636088824175888
15,20010328,-0.6618719899871166,-0.6588284364978937,115.32,-1.0065046619578097,-0.6425713361980512,-1.2577650805351814,-1.3845199722438508,0.031051796001516845,0.13296479062995692,-2.593788809706953,-0.022922113211742087,-0.4213886178516031,-0.33462376987201015,-0.15126232326686434,-0.7783344362853633,-0.6669748017516497,-0.907550325456563,1.191459399889868,1.3068627079884718,1.3030849447327306,1.2467114688176444,1.2430310130262798,-0.8662158602605975,-0.8245119890940386
16,20010329,-0.690813088227219,-0.6710883861035954,115.34,-1.0265521068368544,-0.6879294970103159,0.4736414082383616,0.5285747797731689,0.329633585343068,0.4584693451928172,-2.489477548107876,-0.023124293448531008,-0.4290041283208737,-0.34055523165694,-0.15477856189785252,-0.3823823153879017,-0.6899771626394496,-0.9096912504210257,1.2668788347372693,1.280711432492103,1.285664433995407,1.2498705053949255,1.2671605784130229,-0.795368605646961,-0.7571158578081518
17,20010330,-0.6706167822611044,-0.6629843516184706,116.72,-0.7193747500928673,-0.665042351646329,0.694002234082255,0.7629824651081181,0.11316178807044329,0.21266517702596321,-2.304970167597649,-0.1196223813395725,-0.4366770552936853,-0.34618622386963516,-0.15824176588855343,0.0841803614743443,-0.682807595609486,-0.9118321753854886,1.1991291729251972,1.2445156221872933,1.23776044793172,1.1907922292371032,1.1216974931784722,-0.8031241364883386,-0.8648318068580847
18,20010402,-0.6841503893518,-0.6538413383532016,114.25,-0.9417713094094443,-0.6596326627421142,-1.4545158178957984,-1.6169946221279912,0.5199794760483095,0.6781367322123651,-2.2718047012199016,-0.018299176127566114,-0.4451972376691781,-0.3525844670285355,-0.16198147766080545,-0.5626809555531529,-0.7016277090631404,-0.917303428072449,1.527651117938452,1.2426798750694221,1.2441978682680492,1.214721150058475,1.166849051728032,-0.7542821667711609,-0.8149338339490513
19,20010403,-0.7632699384974037,-0.7195047972583157,110.33,-1.0042474114847875,-0.7074876030486318,-2.729460595992674,-3.147207959070952,0.7588449075215514,0.9958773653327609,-2.4374608040654087,-0.012081905827169608,-0.45543654094700126,-0.3597997476734682,-0.16609355137977305,-1.6096450088733816,-0.6819113997307406,-0.9144488614531653,1.9763328405051928,1.177735995926721,1.188493184223759,1.166096942911297,1.129878695465061,-0.7032907010861094,-0.7573202388314406
20,20010404,-0.778261010967097,-0.7616873357321707,110.61,-0.7132916513604854,-0.7782296887191361,0.16671025795576974,0.1972861208744023,0.2699172274747588,0.4358140866491893,-2.5256508083897167,-0.012544682878790138,-0.4661526569155275,-0.3662920481016429,-0.17033695286140138,-1.514265665908597,-0.6654811419537406,-0.9106427726274537,1.8932436326224633,1.1868033069118713,1.178374962804499,1.1610759642926793,1.1239000335821838,-0.6826356528016896,-0.7458361339933332
21,20010405,-0.7087190914549083,-0.6904133914142777,114.99,-0.7476860272121288,-0.7268376441290932,1.6698858913909675,1.8557931563330674,0.30350767877568474,0.4331110551886336,-2.326301157822472,-0.46271872262481567,-0.475279044445794,-0.3716597109625815,-0.17399907229618478,-0.022260229530901034,-0.6654811419537406,-0.9113564142822745,1.365307588690657,1.202312208169186,1.217409982421981,1.1979320975314383,1.1679687592659742,-0.7100491920307922,-0.7610821398903016
22,20010406,-0.7210034425064626,-0.7165956566739119,113.37,-1.0032144324547605,-0.7033263038915433,-0.4943722195759331,-0.5504026932638101,0.05344543020213411,0.17041590529818246,-2.2344431787296277,-0.028648011118993157,-0.4847803708041542,-0.37669999260813547,-0.1778600366487744,-0.5740978566842927,-0.6699621213474678,-0.906836683801742,1.5890093022210834,1.155983861787987,1.148920950872829,1.1428937934584225,1.1012648217979026,-0.6331696885705799,-0.7196436628205114
23,20010409,-0.7060123700367693,-0.7024655452639508,113.67,-0.9043162549503132,-0.7074876030486318,-0.10087074485467634,-0.10780541493828423,0.038516340735054166,0.15186226437344447,-2.1220890596788933,-0.03508219210514562,-0.4941348452042241,-0.381369567445764,-0.18141629614288204,-0.471905703507739,-0.6666760697920678,-0.9108806531790606,1.6171318033506226,1.161857615696017,1.1607254645225982,1.1504612334364257,1.1320661201822784,-0.6521562378445963,-0.7000782680158506
24,20010410,-0.661247361967546,-0.6407502057233844,116.83,-0.7556820500741905,-0.6727407550869429,1.0717636498146648,1.1742977206613674,0.34456267481014796,0.4610461356968704,-1.8374186528473841,0.011324269390467276,-0.5024623973694884,-0.38608206527775196,-0.1844963633391043,0.6045183099519683,-0.629035842884759,-0.9132594586951304,1.3013928133962493,1.2077353248355784,1.2287773681859886,1.2405837173621286,1.2515740783765297,-0.6226151410416817,-0.6676092860325081
25,20010411,-0.6373032878840081,-0.6259967070453366,116.9,-1.014079841511342,-0.6138583720141406,-1.1003644906466652,-1.1941387747658743,0.18034269067229508,0.28370349431496483,-1.5911943377991769,0.01078437726485904,-0.511297985254037,-0.3909275066268997,-0.18776100227817458,0.6283631456931671,-0.6293345748443407,-0.9099291309726327,1.1761198538192104,1.2582396999880419,1.2601726538330769,1.2842628543648338,1.2866609214363243,-0.6027036689449737,-0.6803652975787355
26,20010412,-0.638968962602863,-0.6243343409971059,118.57,-0.7914537312992033,-0.6567197533321522,1.8351565107739016,1.9775854543363647,0.24005904854060425,0.33461151151827384,-1.2897641823001227,0.003616977511451531,-0.5190582266324698,-0.39501646168710314,-0.19074773410481455,1.0984470503053168,-0.6042410902394681,-0.906598803250135,0.876998705441383,1.2851437813841693,1.3021109601271852,1.3257592556141675,1.3348976929333205,-0.6264791875453217,-0.6955134271913513
27,20010416,-0.6223122154143148,-0.6237109537290194,117.85,-0.8306304174750462,-0.6113615925198874,-0.4471520426093917,-0.4781600001289284,-0.04732592370063828,0.03357534046203567,-1.0801659516913629,0.007575820998580229,-0.5274958532035786,-0.39907877422058785,-0.19389028198448605,0.8618176470761103,-0.6003575747649046,-0.8989866255987117,0.9038429110650338,1.3085440784714788,1.3465117070454589,1.3820070564859368,1.3843036936562176,-0.6148368172576794,-0.7138517820884814
28,20010417,-0.6196054939961756,-0.6021001951020197,119.12,-0.5203923821235714,-0.6377858421673993,1.5518354489745976,1.665406704249797,0.2923108616753761,0.38547422776604734,-0.8352884808354583,0.0030948614438735876,-0.5342146298247412,-0.40241353155797904,-0.19669300180062982,1.0984470503053168,-0.596474059290341,-0.9042199977340651,0.8118056346410871,1.3095158284699284,1.3375474934553782,1.3609804477174894,1.3585900313116788,-0.6460962593816262,-0.7319240746255588
29,20010418,-0.5463158063665636,-0.4711888688038491,124.24,-0.9629665087662969,-0.5545598590256293,2.433278752350205,2.5011146533894673,1.3298825796372706,1.3953784094687811,-0.35349021733364294,-0.0012439214532766712,-0.5389435956450769,-0.4048545532263608,-0.19907123515457442,1.0984470503053163,-0.6066309459161228,-0.9037442366308512,0.6226178997696407,1.2044014574915305,1.2398537595137196,1.2696677517237545,1.302882676052857,-0.5747140127392896,-0.6182505533936884
30,20010419,-0.48322837638993743,-0.4763837627045701,125.51,-0.28288372218252383,-0.49110004688002984,1.0324135023425414,1.0536108784757972,0.10569724333690597,0.14828129122395442,0.09636818273908097,-0.0016084012702764583,-0.543147591222152,-0.40630562902500617,-0.20149270783265869,1.0984470503053168,-0.6203726160568863,-0.8942290145665721,0.6264527862873053,1.2250185128040993,1.2844716540354437,1.363391217113411,1.4237530018882127,-0.4518081807729373,-0.5381425079351441
31,20010420,-0.47968881761237087,-0.48511118445778156,124.85,-0.648749591225088,-0.47549517504094796,-0.07726065637141122,-0.07343747620412686,-0.11450682630249008,-0.06962442252003503,0.4097649704605458,-0.0009063799356953253,-0.5472288157340316,-0.40839666369775696,-0.20375892419006328,0.9807039172975451,-0.6335168222784862,-0.895418417324607,0.7824048380056595,1.134750654520897,1.2438337858248452,1.3524323295550011,1.4167981831424366,-0.3413283193321861,-0.4684201648893611
32,20010423,-0.51612545208732,-0.516072752106079,122.38,-1.034930714524852,-0.5004629699834791,-1.0767544021634001,-1.1157747076165219,-0.017467744766483693,0.04081911734153855,0.5129750094154176,0.005172753969221609,-0.5518307726245462,-0.4112583143485727,-0.20638210985452096,0.5400591619502871,-0.6287371109251771,-0.8980351033922838,1.1377709886425658,1.064683866082804,1.1730638233627355,1.266872199134396,1.3297490146344355,-0.3476502284408049,-0.45067571436663295
33,20010424,-0.5354889206940074,-0.5179429139103386,121.51,-1.0057394923059377,-0.5264710897152821,-0.7776932813752375,-0.8101879530395842,0.29604313404214744,0.3699577607875834,0.5384660361127209,0.011888133034168757,-0.556229510993716,-0.41392714199975283,-0.20934407352461523,0.3714424706600288,-0.6356079459955589,-0.8970835811858558,1.1799547403368746,1.0829076727320113,1.1767299588147146,1.2760075528765735,1.3538211315839803,-0.3332635897188605,-0.42453014077168566
34,20010425,-0.5369463860730053,-0.5214754417628289,123.18,-0.9982790882001864,-0.5472775855007246,1.3236045936362748,1.3746416568344377,0.2587204103744502,0.31869663727978553,0.6426873726829709,0.003796373164392062,-0.5604673756187435,-0.4161826068121502,-0.21209109997180273,0.5786896781565227,-0.6206713480164681,-0.9011275505631745,1.040620530195066,1.123734808984613,1.2191827730138267,1.3136042526572602,1.390262257883509,-0.3705103175422693,-0.45700202194798223
35,20010426,-0.4853104697885061,-0.4882281207982143,123.73,-1.0332855997733272,-0.5025436195620231,0.06439987452824657,0.0717290999903511,-0.06971955790125554,-0.01929235448819907,0.7457109140631978,0.0025749333731487673,-0.5641591018455411,-0.4180303602308256,-0.2148395257498688,0.7013791866036623,-0.5973702551690864,-0.8963699395310349,0.8565459773471725,1.1061567492724398,1.1935044349945738,1.2753694991424183,1.3367182848257202,-0.39429753954064056,-0.4809434937188595
36,20010427,-0.4682373039202441,-0.4757603754364836,125.73,-0.7304697100450104,-0.4775758246194924,0.6940022340822662,0.7087995657518097,-0.15182954997018197,-0.11067570570175436,0.9264928469424568,5.5384789284682836e-05,-0.5667627849068718,-0.4193667924296522,-0.21745501509449683,1.0984470503053168,-0.5916943479370319,-0.8966078200826418,0.6085566492048711,1.1631531158329975,1.2585426530102695,1.3629665254606491,1.4405062842278118,-0.3616833657418813,-0.4643388248898006
37,20010430,-0.45803504626725844,-0.44251305447186895,125.2,-0.8979270883571826,-0.44844673051987277,-0.82491345834179,-0.8341666524872259,0.2624526827412215,0.30762673841636873,1.0267754670435305,0.0012624457680696336,-0.5700650170822182,-0.4210898114587931,-0.22018580930349568,0.937178646781192,-0.5887070283412137,-0.8963699395310349,0.7951877930645412,1.1758477358763626,1.2746718786076314,1.423901370038337,1.4538402881846075,-0.23637837938406236,-0.4773831824271081
38,20010501,-0.4628238610839658,-0.44562999081230137,127.18,-1.032941273429985,-0.4727903305888405,1.6541458324021316,1.6628078270332132,0.2923108616753761,0.3230306069669808,1.201105272318029,-0.0005818275752083341,-0.5714494144172668,-0.4233520041819777,-0.22285062562131575,1.0984470503053163,-0.5755628221196138,-0.895418417324607,0.6315659683108578,1.1469829524750057,1.2418183936781118,1.3916949192020558,1.4159190338409153,-0.21685382414185095,-0.46570146559963127
39,20010502,-0.43221708812500853,-0.43752595632717683,126.95,-0.7901146844084275,-0.42098215608308887,-0.4865021900815039,-0.4828890478658391,-0.11077455393572407,-0.07469696696447484,1.3097283325872198,-0.00016215732566615665,-0.5720463563874256,-0.425219672216584,-0.22553069464570955,1.0316880820726149,-0.5976689871286682,-0.8930396118085372,0.6354008548285224,1.1707441558978227,1.2578166726556426,1.4049801651166205,1.415540669773173,-0.23352985743802118,-0.4974611151742852
40,20010503,-0.4694865599593852,-0.4722278475839932,125.42,-0.6923260028991945,-0.45572900404477756,-0.3763217771595627,-0.37691999432586615,-0.06598728553448423,-0.023371727957909396,1.2940254931552042,0.005636418545733166,-0.5721733653172469,-0.4270668874023963,-0.22826134892162092,0.5875958151333427,-0.583329853068741,-0.8908986868440745,0.8335366582411858,1.148063013023846,1.2396772357916441,1.3578193238490053,1.355224706258713,-0.3105735852634186,-0.5454910771039235
41,20010504,-0.48655972582764695,-0.4441754205200996,127.25,-0.5660730103403258,-0.4979661904892258,2.6615096076885387,2.6706645677620715,0.7439158180544715,0.7689434229998899,1.3661754093883587,0.0010906318278060465,-0.5714113117383205,-0.4286176719153779,-0.23062971643314112,1.0984470503053168,-0.5797450695537592,-0.8913744479472884,0.5944953986401015,1.0870990557980933,1.1975763210590153,1.3483568812877196,1.3552456179652355,-0.19046334956913324,-0.4632613048188886
42,20010507,-0.43117604142572435,-0.44272085022789787,126.2,-1.0191299612136966,-0.43866767750071484,-0.40780189513725706,-0.406334081701284,-0.2227427249388051,-0.18317976718810014,1.3476934929123061,0.00568277192831621,-0.5707974352441857,-0.4313061450660575,-0.23334127040229607,0.6030643565531169,-0.5840766829676955,-0.8913744479472884,0.7159334716994757,1.0562023064780697,1.1701826641432507,1.322163931201799,1.3422146521296643,-0.17220694500667927,-0.42780421380353206
43,20010508,-0.44054546171928277,-0.4483313356406765,126.35,-1.0090297218089872,-0.4328418586807909,-0.5101122785647915,-0.5090262591319316,-0.1555618223369533,-0.11679171027617617,1.3245143996345328,0.004996756093949737,-0.5710514531038278,-0.4337470310997576,-0.2357334265387477,0.6738333128034271,-0.588408296381632,-0.8937532534633581,0.6622450604521736,1.0629300429058746,1.180454746421522,1.3326204161231638,1.3815844187162631,-0.17715554751890092,-0.39339237669824423
44,20010509,-0.4544954874896919,-0.4580977361740321,125.85,-0.6385728348551913,-0.46779677160033445,0.4185512017773798,0.4292268890939348,-0.08091637500156418,-0.04026323447158464,1.2621151379491449,0.010328507106574188,-0.571330872749434,-0.4358851611480209,-0.23805561613128357,0.4379367919690458,-0.5809399973920866,-0.8820971064346163,0.6507404008991803,1.0246003438609994,1.1460921559107387,1.2976790153376943,1.3210048698906285,-0.16048750098064302,-0.41011175994850957
45,20010510,-0.4397126243598552,-0.4402273011555517,126.25,-1.036920155619719,-0.42368700053519626,-0.9350938712637423,-0.9383796420880338,-0.02493228950002632,0.013743599505645967,1.2192739637493066,0.006586925026841886,-0.5704079411927343,-0.4375536830233177,-0.24042573336613413,0.6266540086365535,-0.5710818427258865,-0.884238031399079,0.6060000581930948,1.0872745343441983,1.20338936860759,1.387512246202711,1.422831966678726,-0.09390302398024616,-0.38110589247091564
46,20010511,-0.4665716292013893,-0.46163026402652246,125.16,-1.0203159741740981,-0.44844673051987277,-0.8563935763194954,-0.866485842412995,0.07210679203598007,0.11661403036855948,1.1101700680814468,0.08924216077425026,-0.5701454560711042,-0.4387571717049836,-0.24275869780643367,0.11239959321760003,-0.5797450695537592,-0.8870925980183627,0.5471984649222397,1.1525297447798963,1.2828467479901111,1.4886656762803128,1.5409181484106145,-0.07158822692352208,-0.3728727955266359
47,20010514,-0.46719625722095987,-0.48220204387337773,125.35,-1.0137737736505932,-0.4734145254624038,0.23754052340559864,0.24690108729694552,-0.2861913551738803,-0.2440253518567949,1.020901003315736,0.04036431928301468,-0.5694172715401303,-0.44021914779557003,-0.2450021755967979,-0.16577282990096118,-0.5770564819175228,-0.8861410758119349,0.6392357413461869,1.1324567193063124,1.2600935470638557,1.4797385745016005,1.5260470170789173,-0.018074354975976696,-0.34902191872595406
48,20010515,-0.4561611622085467,-0.46620177065915697,125.32,-1.0350454899726327,-0.4661322519374988,-0.06152059738256408,-0.057131487165549735,-0.1966168183714165,-0.1540303021558273,0.9360710171306862,0.04553508512319812,-0.56909128195359,-0.4412267197151042,-0.24689393101116966,-0.38638751623301054,-0.5806412654325046,-0.8866168369151488,0.5689294885223385,1.0892639312041492,1.2439839571607436,1.4977446066255182,1.5860892534800728,0.09253543035701292,-0.23450040357646004
49,20010516,-0.46136639570496796,-0.40614879716682123,128.95,-1.0231853603686178,-0.47965647419803653,3.3068520262313945,3.273269032113733,0.9753167047941815,0.9766270337311205,1.0572908156371954,-0.00045854594998846846,-0.5678550617033321,-0.44065888404464026,-0.24845978226398513,1.0984470503053168,-0.5746666262408684,-0.8773394954024767,0.33627970645069494,1.0677622037653431,1.2382675427619183,1.4881823589732062,1.546261197640993,0.08409945532452,-0.2784410927687809
50,20010517,-0.3780826597622271,-0.385369221563937,129.36,-1.0128938285509403,-0.39102101021700963,0.27689854090724136,0.27823096358069355,-0.14436500523663937,-0.11714357632818412,1.1611957425756094,-0.0007962489947266634,-0.5666654113940088,-0.4401777038651188,-0.25010567524304017,1.0984470503053168,-0.5716793066450502,-0.8735334065767649,0.2825912952033924,1.112058458342324,1.2929251460589564,1.509579631306119,1.5061746590030738,-0.04459281960075734,-0.44061794702873675
51,20010518,-0.38016496137013545,-0.3916030942448025,129.78,-1.0291919421358124,-0.38935628248921605,0.5444716736881793,0.5400753761888898,-0.21900672029966584,-0.19105209905571605,1.2509016189674171,-0.0011114453386724588,-0.5654545929297153,-0.4404672731454124,-0.25173778537267627,1.0984470503053168,-0.5438972344039412,-0.8407058904550019,0.2519122030620769,1.1389931587275137,1.3198556381832467,1.5253847318822726,1.5045617133219173,-0.09226985465688602,-0.49543046718792655
52,20010521,-0.36454926088087153,-0.3506673303071206,131.67,-0.6386493518203785,-0.3745836704815517,1.4731351540303284,1.4311621113456823,0.2363305084462009,0.23808049762380182,1.4094331544932446,-0.0020225131757149965,-0.5619830155146079,-0.4405013174504627,-0.25327201174764247,1.0984470503053168,-0.5430010385251957,-0.8454635014871414,0.19183231428533395,1.1139774135313847,1.2993558010092616,1.5073583736448783,1.4859592701788833,-0.07389972627838637,-0.4811414619555114
53,20010522,-0.32707137149729854,-0.344849049138313,131.3,-0.8436000430742755,-0.3313061592478317,-0.45502207210379847,-0.4361110167576469,-0.3309786235751095,-0.30305665983206226,1.4955928735876367,-0.0014421948553751595,-0.5562591464106742,-0.4409715994909738,-0.25494561147808725,0.9445309117652161,-0.5447934302826867,-0.8461771431419624,0.26725174913273486,1.1144657061731915,1.2913192081977296,1.510756945682911,1.5056242473033028,-0.03541278436521092,-0.43824388952512094
54,20010523,-0.3649654713512455,-0.36833017736532814,129.38,-0.7217850344962639,-0.35585782427465396,-1.0374042546912654,-1.0162777237100085,-0.07345556254038951,-0.048276787377681755,1.4386899193883245,0.006965384742694593,-0.5521694588704377,-0.4418249676952589,-0.2570632894224925,0.1458309496111222,-0.5483782137976685,-0.8497453514160671,0.3605673210625695,1.0836595420562878,1.2469667630169525,1.4819674453280125,1.4948250822689888,0.034857783640109476,-0.3665875655498993
55,20010524,-0.3791237064615116,-0.3878625628405271,129.77,-0.6493999854291792,-0.37770485291432615,0.09588786253544895,0.0996306722944658,-0.17048717953165468,-0.14398945054285447,1.3975918871058486,0.0046296830667672375,-0.5467038412571398,-0.4421671503143759,-0.2591687931882568,0.3080668794236775,-0.5695881829279774,-0.8606878567899882,0.16754469967345892,1.1199381701925026,1.2845724873088804,1.5458870487115317,1.577907347256499,0.09338511090527923,-0.3250679645424502
56,20010525,-0.3916160586435827,-0.39388884756112,128.17,-0.8631501276796033,-0.377496579891514,-1.1711947560965053,-1.158952276080297,-0.054794200706548855,-0.024755054610343493,1.2597290666318222,-0.2668212658274326,-0.5421442206765654,-0.4422785645170169,-0.26136770173041524,-0.35751642237140474,-0.5710818427258865,-0.8635424234092719,0.17137958619112353,1.0979615539671135,1.265919648411472,1.5419459882644413,1.5788238112009132,0.1473512064411765,-0.2873809047947765
57,20010529,-0.41451929423717626,-0.4206945000888405,127.18,-0.9867250264569203,-0.4041288944968804,-0.9429639007581603,-0.9393527392766999,-0.12570364340279871,-0.0904124800173872,1.081225322679426,-0.024581668411400685,-0.537089265269689,-0.4439823406448399,-0.26352176227765606,-0.7693460903570981,-0.5504693375147411,-0.8737712871283719,0.36823709409789873,1.0884096780385757,1.2793664136314946,1.5585448979587186,1.5993890180615806,0.14957452050316528,-0.28518351786846163
58,20010530,-0.4561611622085467,-0.4483313356406765,125.31,-0.9549704859042352,-0.43887574245856936,-1.1003644906466652,-1.113533630002148,0.12435860517075192,0.1682080320987219,0.8244412604064978,-0.013687045906820055,-0.5337065941054557,-0.4457590473255995,-0.265997109194555,-1.5472465743300912,-0.5513655333934866,-0.8932774923601442,0.4474914154629642,1.072875062501536,1.2700407927373434,1.545497496516006,1.5872159514752786,0.14344181757439364,-0.28381685698914305
59,20010531,-0.45095592871212536,-0.456850961637859,125.73,-0.33847329739101967,-0.46093062799113815,0.06439987452824657,0.07069765748122549,-0.1219713710360274,-0.08080347847863989,0.6353937063524201,-0.015819537751230756,-0.528931058344186,-0.44661443497958664,-0.26864933153447035,-1.3725309576088838,-0.5453908942018503,-0.8942290145665721,0.43215186939230626,1.0375688806665295,1.24601582939507,1.4576164586352762,1.4865011688251761,-0.034584633311938034,-0.37624696845224465
