,rawdate,year,month,day,date,low,high,close,volume,open,close-open,close-open_%of_close,high-low,high-low_%of_close,macd,rsi,50d_avg,100d_avg,200d_avg,so
602,20021015,2002,10,15,2002-10-15,-1.24985516574287,-1.24273451093894,88.82,-0.762032958184727,-1.25781941657359,1.15833397425334,1.66664839891159,0.083303609136289,0.42560005553375,-0.98687172466449,0.000418647927411,-1.24924526930007,-1.16540384364295,-0.958065464581148,1.09844705030532
603,20021016,2002,10,16,2002-10-16,-1.27005147170898,-1.26434526956594,86.65,-0.918548410475131,-1.26406136530922,-0.313361541204152,-0.456058597551588,0.057177702568906,0.413353487943487,-0.74855055835951,0.006534503294756,-1.24906745679832,-1.17016182215187,-0.961164142878052,0.548207371614517
604,20021017,2002,10,17,2002-10-17,-1.22882602241733,-1.23483827220984,88.26,-0.900299114277986,-1.22036772415979,-0.698992986430991,-1.00437771724716,-0.151829549970182,0.096991865084228,-0.466220106904623,0.002760613318968,-1.24892774697552,-1.17440955590665,-0.964207967404527,0.956449713868984
605,20021018,2002,10,18,2002-10-18,-1.24889740277953,-1.23920198308645,88.75,-0.899993046417237,-1.25781941657359,1.10324376779237,1.5888589328176,0.129583786484228,0.492003715176818,-0.214320267010034,0.002026975990404,-1.24982527674625,-1.17838171443559,-0.967345826966023,1.08069738325078
606,20021021,2002,10,21,2002-10-21,-1.23465588393332,-1.20803261968212,90.19,-0.981598389789378,-1.2422145447345,1.6462758029077,2.33083795475064,0.434137211612612,0.899335712398117,0.063196478184098,0.000448827835709,-1.25027404163162,-1.18202447445236,-0.970414279715956,1.09844705030532
607,20021022,2002,10,22,2002-10-22,-1.21508420598677,-1.21863020323959,89.53,-0.608004307262908,-1.21932739937052,0.261150611888875,0.376532033640982,-0.107042281568947,0.150033131395595,0.241945777435175,0.001993887462646,-1.25076937645792,-1.18580286915062,-0.973456984777728,0.9501200163586
608,20021023,2002,10,23,2002-10-23,-1.23382304657389,-1.21322751358285,90.24,-0.976892596430366,-1.2349322712096,1.41017491807494,1.9961537252296,0.325901312976297,0.747630694681945,0.416740368902709,0.000999877493391,-1.25014279907081,-1.18882773784067,-0.976366473539886,1.09844705030532
609,20021024,2002,10,24,2002-10-24,-1.22445362628033,-1.20034417670906,88.31,-0.939858385279764,-1.18499668132454,-1.99754785301113,-2.87756112968574,0.389349943211382,0.86745580398399,0.441024472186493,0.012958345394336,-1.25181084968245,-1.19235208662759,-0.979424851107495,0.666495176403261
610,20021025,2002,10,25,2002-10-25,-1.22632751033904,-1.21613665416725,90.1,-1.01480675268062,-1.23597259599887,1.33934465262511,1.89907031870273,0.139287694637827,0.48919202012255,0.552020664842221,0.003413667393937,-1.25327991963738,-1.19568051865237,-0.982336578799058,1.06711375375284
611,20021028,2002,10,28,2002-10-28,-1.20925434447078,-1.1905777761757,89.59,-0.931977137865484,-1.17500956334752,-1.36794549345712,-1.94084221987244,0.292310861675376,0.71024412429349,0.602997003933937,0.006172633524844,-1.25480402679524,-1.19865802285048,-0.985177780214356,0.952971030597372
612,20021029,2002,10,29,2002-10-29,-1.24694023498487,-1.23068235708927,88.51,-0.979264622351169,-1.21932739937052,-0.541592396542486,-0.774912633892842,0.247523593274147,0.662578674758892,0.574970790701547,0.025657376494733,-1.25772523218112,-1.20182498501637,-0.98805592396484,0.608896448175837
613,20021030,2002,10,30,2002-10-30,-1.22320437024119,-1.22133154806797,89.39,-1.00746112402265,-1.23285162163105,0.662522116104561,0.949274540971237,-0.010003200032946,0.28776045533093,0.593330792377735,0.009360380209667,-1.2597954777372,-1.20491444164998,-0.990934067715324,0.731905927645782
614,20021031,2002,10,31,2002-10-31,-1.22195511420205,-1.21260412631476,88.7,-0.852705561931551,-1.20330639761573,-0.998054107219142,-1.42899559728483,0.124358605170752,0.485209134675686,0.561343141030605,0.027403032535627,-1.26275901943302,-1.20775200530371,-0.993631977648683,0.362915873738267
615,20021101,2002,11,01,2002-11-01,-1.22466183562019,-1.20304552153743,90.36,-0.991736887676681,-1.2422145447345,1.78006630431293,2.51513959169156,0.344562674810148,0.771819508990682,0.619719785005034,0.004527983850367,-1.26546007600722,-1.2103850404695,-0.996241449870534,1.09844705030532
616,20021104,2002,11,04,2002-11-04,-1.16594680178056,-1.15857722974726,91.14,-0.94066181341423,-1.16793535478047,-0.415671924631686,-0.57629682470028,0.090768153869831,0.40979967264938,0.699756035405337,0.00221432571322,-1.26688680965221,-1.21260471279651,-0.998695316498718,1.09844705030532
617,20021105,2002,11,05,2002-11-05,-1.1642811270617,-1.17582427749765,91.88,-0.977696024564832,-1.17979505737818,0.615301939138008,0.858246185675589,-0.248868631506183,-0.063314749238153,0.793646633909642,0.000837071216923,-1.26832201055918,-1.21466937405898,-1.00099133860383,1.09844705030532
618,20021106,2002,11,06,2002-11-06,-1.17136024461683,-1.15608368067491,92.84,-0.869080192481611,-1.15482726243565,0.426421231271809,0.590195019709218,0.232594503807062,0.583473095668547,0.90944014275613,-0.000320048281542,-1.26877500907555,-1.21703759865617,-1.00324817944435,1.09844705030532
619,20021107,2002,11,07,2002-11-07,-1.18239533962925,-1.17603207325368,90.63,-0.879103914921133,-1.16314986074982,-0.998054107219153,-1.39841792638776,0.07210679203598,0.389580274272233,0.866460169449542,0.018303199438401,-1.26941428735565,-1.21990099748733,-1.00581847040161,-0.222719274371271
620,20021108,2002,11,08,2002-11-08,-1.19530431870037,-1.18642186105512,89.64,-0.617913254254649,-1.19644025400653,-0.517982308059209,-0.731494462893562,0.116894060437215,0.463356180752472,0.766776535236123,-0.142815698180399,-1.27046846147316,-1.22256202076199,-1.00849734943502,-0.81455396280105
621,20021111,2002,11,11,2002-11-11,-1.23153274383546,-1.23317590616161,88.27,-0.97949417324673,-1.21828707458124,-0.769823251880819,-1.10651433843706,-0.073451830268027,0.208605085431855,0.602871269307489,-0.020977793313369,-1.27194599869008,-1.22527902025441,-1.01132623673859,-1.60964500887338
622,20021112,2002,11,12,2002-11-12,-1.22008123014334,-1.22091595655591,88.82,-0.697643931979704,-1.23389194642033,0.253280582394446,0.368195968914281,-0.058522740800947,0.224741950809357,0.496277855886372,-0.033575096172887,-1.27167081267547,-1.22752022189594,-1.01372524959635,-1.28372583326107
623,20021113,2002,11,13,2002-11-13,-1.23507230261303,-1.2244484844084,88.63,-0.92811303112353,-1.24117421994523,0.379201054305245,0.55001204925729,0.146752239371369,0.517848526821153,0.395039933475818,-0.027930535648649,-1.27204760583393,-1.22993796391653,-1.01632352717117,-1.39631609392714
624,20021114,2002,11,14,2002-11-14,-1.18989087586409,-1.19743503612465,90.79,-0.888783311017313,-1.19768864375366,0.434291260766238,0.614411754981265,-0.177955456537571,0.041376447909148,0.428597547679035,0.009026738924245,-1.27102730076437,-1.23138473385227,-1.01882553078157,-0.116342604249676
625,20021115,2002,11,15,2002-11-15,-1.1869759451061,-1.18579847378704,91.46,-0.972492870932102,-1.20476285232071,1.22916423970316,1.71742407508818,-0.021200017133255,0.252272181674303,0.485307549260142,0.004597498919208,-1.2702948826024,-1.23272170428396,-1.02117976505122,0.280686209678047
626,20021118,2002,11,18,2002-11-18,-1.1763572687734,-1.17270734115722,90.56,-0.937677651771929,-1.16294179579197,-1.06101434317454,-1.48809578272828,0.02358725126798,0.322950712377513,0.473029719554221,0.020130095950025,-1.27042189153223,-1.23456461360687,-1.0233369735332,-0.252636077687555
627,20021119,2002,11,19,2002-11-19,-1.19197296926266,-1.19868181066083,90.35,-1.00968011601308,-1.1997692933322,0.16671025795577,0.239980938079736,-0.163026367070491,0.065284028530208,0.444849041521186,0.033713468576439,-1.27100189897841,-1.23643120517575,-1.02544604503297,-0.377077944739535
628,20021120,2002,11,20,2002-11-20,-1.18489385170753,-1.17457750296148,91.46,-0.952483684535651,-1.20164187795289,1.11111379728679,1.5529494012003,0.143019967004598,0.478131499498405,0.477240068887717,0.005974818387859,-1.27090029183455,-1.23764545851468,-1.02737488271562,0.280686209678047
629,20021121,2002,11,21,2002-11-21,-1.12867732994618,-1.13177157721954,94.16,-0.629008214206792,-1.14650466412147,1.15046394475891,1.56186950883257,-0.095845464468644,0.128118900409189,0.644300997878906,-0.000474460278691,-1.26894435431531,-1.23783491648245,-1.02892646079348,1.09844705030532
630,20021122,2002,11,22,2002-11-22,-1.11764223493377,-1.12948582390322,93.58,-0.383427014438496,-1.13214818202951,0.150970198966923,0.21050235573441,-0.25260090387296,-0.078078172431227,0.734295236239422,0.001112068096487,-1.26721279923875,-1.23828057329302,-1.03078141380575,0.831775845836108
631,20021125,2002,11,25,2002-11-25,-1.12721986456718,-1.13010921117131,93.88,-0.961780495805895,-1.12819494783028,0.237540523405599,0.327357293534996,-0.092113192101873,0.135290886376643,0.811357383161671,0.000610579620165,-1.26534576797038,-1.23941516816822,-1.03275838847061,0.969709227458112
632,20021126,2002,11,26,2002-11-26,-1.14991468261158,-1.14943421648199,91.78,-0.817201690084694,-1.13776593589158,-1.05314431368012,-1.45729673635836,-0.032396834233564,0.233955424560603,0.745209249191204,0.058801903198891,-1.26347873670201,-1.24076075032571,-1.0349189553467,0.004175556104079
633,20021127,2002,11,27,2002-11-27,-1.13138405136432,-1.12158958517413,94.3,-0.836904808620396,-1.14650466412147,1.26064435768086,1.70844744389402,0.135555422271066,0.435709663104247,0.822098344269583,0.002681285222059,-1.26013416821672,-1.24100618451124,-1.03692839448794,1.09844705030532
634,20021129,2002,11,29,2002-11-29,-1.10619072124164,-1.12013501488192,93.78,-0.579999098004395,-1.11050942641265,-0.510112278564791,-0.688204229369224,-0.289923627540652,-0.129252676182158,0.842723956305073,0.005690268353073,-1.25619265776128,-1.24066602134183,-1.03896805917615,0.864913406727719
635,20021202,2002,12,02,2002-12-02,-1.11722581625405,-1.0933293623542,94.13,-0.961206618566991,-1.08887067079579,-1.05314431368012,-1.42074268475866,0.389349943211382,0.77673421340392,0.866955978174915,0.004073252042772,-1.25213683926899,-1.24043350474501,-1.04083308737074,1.01725205029467
636,20021203,2002,12,03,2002-12-03,-1.13596465684117,-1.14901862496993,92.9,-0.879256948851507,-1.13714174101802,-0.195311098787782,-0.262987913212823,-0.274994538073572,-0.104580678069739,0.806705654367783,0.03429920174397,-1.24819109518255,-1.2402591172974,-1.04260967785383,0.429782344335272
637,20021204,2002,12,04,2002-12-04,-1.15678559082685,-1.15338233584654,92.45,-0.906688280871116,-1.16939180948546,0.67039214559899,0.928930057079145,0.019854978901214,0.299007592707032,0.723917104246132,-1.6008368898103,-1.24392782877156,-1.24020314107965,-1.0446347895009,-0.169899863487233
638,20021205,2002,12,05,2002-12-05,-1.16324008036242,-1.16397991940401,91.28,-0.972913714240632,-1.14900144361572,-1.02166419570242,-1.42137062390396,-0.054790468434181,0.207662896941723,0.584753829070236,-0.022080790080278,-1.24097698796872,-1.24001368311187,-1.04653116270717,-0.972043587345228
639,20021206,2002,12,06,2002-12-06,-1.18489385170753,-1.17395411569339,92.04,-0.918510151992538,-1.20101768307933,1.54396541948018,2.14248019449865,0.154216784104907,0.48664104443776,0.509319141484479,-0.075631406891906,-1.23830556681149,-1.23974241374892,-1.04850030111912,-0.450992963300716
640,20021209,2002,12,09,2002-12-09,-1.19655357473951,-1.19036998041967,89.44,-0.902250296890259,-1.1787547325889,-1.34433540497386,-1.91047089516563,0.068374519669214,0.397495333672955,0.299593774506809,-0.013772635283976,-1.23554947303437,-1.23940440351096,-1.05095976507081,-1.60964500887338
641,20021210,2002,12,10,2002-12-10,-1.18905803850467,-1.19556487432039,90.64,-0.841763635909783,-1.19768864375366,0.316240818349857,0.449454506188925,-0.159294094703719,0.068335609831427,0.196361768869181,-0.023568707314277,-1.23184504591459,-1.23814709154299,-1.05326138449944,-0.940980302903331
642,20021211,2002,12,11,2002-12-11,-1.17968861821111,-1.18475949500689,90.96,-0.903971928606971,-1.19352734459657,0.410681172282951,0.580200564746278,-0.133168188136336,0.102114651674511,0.129267796305652,-0.031948622817508,-1.2296393241667,-1.23623959427652,-1.05557531803979,-0.762669714644655
643,20021212,2002,12,12,2002-12-12,-1.17927219953139,-1.1876686355913,90.8,-0.935802986124843,-1.17729827788392,-0.32910160019301,-0.456989078352454,-0.192884546004645,0.020623918579582,0.064811681330748,-0.027356504145621,-1.22637942830129,-1.23388213433659,-1.05784111459793,-0.851825008773993
644,20021213,2002,12,13,2002-12-13,-1.19863566813808,-1.20886380270624,89.34,-0.742903716887929,-1.20289026770002,-0.51011227856478,-0.722748746162849,-0.226474997305571,-0.016531295166449,-0.068451580612249,-0.014585731241923,-1.22335661577155,-1.23287671534851,-1.06057484740178,-1.60964500887338
645,20021216,2002,12,16,2002-12-16,-1.19946850549751,-1.18995438890761,91.25,-0.891270112385897,-1.21724674979197,1.53609538998575,2.14997894894699,0.128090877537523,0.460032376978676,-0.068473933492595,0.760311677023187,-1.21897480769273,-1.23134167522323,-1.06330858020562,-0.566811171568682
646,20021217,2002,12,17,2002-12-17,-1.17906399019154,-1.1920323464679,90.5,-0.920193525226656,-1.18249990183028,-0.368451747665134,-0.513933249859972,-0.274994538073572,-0.091446903526255,-0.110626782763,-0.033269879346864,-1.21400452490573,-1.23031903278354,-1.06609604731519,-0.97630089825901
647,20021218,2002,12,18,2002-12-18,-1.20779687909178,-1.22029256928783,89.46,-0.924248924381577,-1.20476285232071,-0.344841659181868,-0.486357604995438,-0.267529993340034,-0.075040903458487,-0.201281660017585,-0.017749273233484,-1.21008418260526,-1.23035347968677,-1.06914882755929,-1.54180136647225
648,20021219,2002,12,19,2002-12-19,-1.22445362628033,-1.2150976753871,88.73,-0.685248183619379,-1.22182417886477,-0.274011393732028,-0.388694545128772,0.124358605170757,0.484842277053304,-0.311827751471202,-0.014598603766095,-1.20560076738258,-1.23082497167476,-1.0722508642503,-1.60964500887338
649,20021220,2002,12,20,2002-12-20,-1.20259164559536,-1.21883799899562,89.85,-0.862958835266635,-1.21724674979197,0.434291260766227,0.620767601737259,-0.334710895941886,-0.171371433494034,-0.33479409981248,-0.030720074943695,-1.20171429413005,-1.23114360552965,-1.07528013573564,-0.882291745976472
650,20021223,2002,12,23,2002-12-23,-1.20113418021636,-1.20761702817007,90.11,1.82473782541612,-1.21891126945481,0.701872263576684,0.99739090834911,-0.159294094703719,0.072265579748697,-0.33625381778989,-0.048176772180693,-1.19911061106872,-1.23079698356588,-1.07827806220931,-0.605030212726448
651,20021224,2002,12,24,2002-12-24,-1.19884387747794,-1.22091595655591,89.47,-0.938404562941208,-1.21308545063488,-0.02217044991043,-0.02673912029964,-0.439214522211424,-0.316477138125,-0.370422013974105,-0.0224468395692,-1.19703613188165,-1.23016617465044,-1.08135211228275,-1.00421053038631
652,20021226,2002,12,26,2002-12-26,-1.20946255381064,-1.20574686636581,89.38,-0.923866339555641,-1.20746769677281,-0.305491511709734,-0.430698341712848,0.02358725126798,0.335133362677941,-0.39953127350119,-0.021109539411068,-1.19679904854598,-1.22894761544862,-1.0842985433801,-1.07784445344555
653,20021227,2002,12,27,2002-12-27,-1.23944469875002,-1.2367084340141,87.38,-0.781927369133398,-1.22182417886477,-1.33646537547943,-1.94419601892121,0.004925889434134,0.329669144582726,-0.529554494920132,-0.0120691417481,-1.19648999348342,-1.22870002833164,-1.08745431437683,-1.60964500887338
654,20021230,2002,12,30,2002-12-30,-1.24215142016816,-1.24938397513186,88.13,-0.709159735240377,-1.25095327296439,0.355590965821969,0.518955559486999,-0.174223184170799,0.066057006821793,-0.58568033511593,-0.015831539658574,-1.19654503068634,-1.2286569697026,-1.09065486396168,-1.08482096639689
655,20021231,2002,12,31,2002-12-31,-1.24548276960587,-1.25083854542407,88.35,-0.864374399122598,-1.24824842851228,0.426421231271798,0.619839059473969,-0.140632732869873,0.112223601326957,-0.612463944545715,-0.017991521233779,-1.1967143759261,-1.2291995084285,-1.09382854639366,-0.930872580603787
656,20030102,2003,01,02,2003-01-02,-1.21341853126792,-1.19369471251613,91.16,-0.974176244166221,-1.21953546432837,1.5518354489746,2.17409689603538,0.310972223509227,0.713431653920105,-0.473287459906361,0.005486525460119,-1.19630371371968,-1.22921888481157,-1.09677609695571,1.03546816520814
657,20030103,2003,01,03,2003-01-03,-1.17427517537483,-1.18974659315159,91.37,-0.876158011761426,-1.1810434471253,0.261150611888875,0.369088168003949,-0.319781806474806,-0.15794629028464,-0.34888809160516,0.004373114536004,-1.19552472561678,-1.22907463840428,-1.09947288742436,1.09844705030532
658,20030106,2003,01,06,2003-01-06,-1.158034846866,-1.1459016886295,93.07,0.026474368069298,-1.17584182317894,1.40230488858051,1.92489037051428,0.176610418305524,0.5048833098458,-0.15540966439759,0.000129736901332,-1.19432660804546,-1.22814672494847,-1.10195809906422,1.09844705030532
659,20030107,2003,01,07,2003-01-07,-1.13971242495859,-1.14860303345788,92.51,-0.957036443964289,-1.14213530000653,-0.313361541204152,-0.4267335090612,-0.200349090738188,-0.000994726347922,-0.034502776609414,0.002293757844365,-1.19254848302797,-1.22809074873072,-1.10447913357457,0.831921294041689
660,20030108,2003,01,08,2003-01-08,-1.16219903366313,-1.16959040481679,91.43,-1.00199016101177,-1.16169340604484,-0.423541954126104,-0.585415642015078,-0.174223184170799,0.042022899527723,-0.000475143648923,0.016273287520174,-1.19198541010576,-1.22855147606145,-1.1069531505674,0.317907335533255
661,20030109,2003,01,09,2003-01-09,-1.14949826393186,-1.15275894857845,92.89,1.75174064062754,-1.16731115990691,0.937973148409436,1.29163256815813,-0.09957773683541,0.133017383174339,0.105008689551428,0.002945357449883,-1.19058831187773,-1.22861606400501,-1.10931298216056,1.01277805722058
662,20030110,2003,01,10,2003-01-10,-1.14366840241587,-1.14673287165362,93.1,-0.899763495521675,-1.1550353273935,0.638912027621273,0.879405295208884,-0.095845464468644,0.136407079426405,0.196420411859601,0.002292460340025,-1.18864507525147,-1.22911339117042,-1.11173774270647,1.09844705030532
663,20030113,2003,01,13,2003-01-13,-1.1353400288216,-1.13987561170466,93.07,-0.969202641429053,-1.12632236320959,-0.470762131092668,-0.639630366107681,-0.121971371036027,0.101333817123951,0.26254523710054,0.002471475852247,-1.18708709904567,-1.22937389587611,-1.11413563609953,1.08424377027466
664,20030114,2003,01,14,2003-01-14,-1.13575644750131,-1.14714846316567,93.12,-0.047555795749311,-1.1408869102594,0.119490080989228,0.168430139267858,-0.245136359139417,-0.065417452939671,0.312511501565245,0.002282469407929,-1.1852158341463,-1.22992935219073,-1.11656823289836,1.09844705030532
665,20030115,2003,01,15,2003-01-15,-1.14637512383401,-1.14548609711744,92.17,-0.902785915646569,-1.1317320521138,-0.974444018735866,-1.34229618352085,-0.024932289500021,0.240614653488509,0.294165134131462,0.025597503516484,-1.18444954693638,-1.23091324186429,-1.11900642702071,0.650243660719992
666,20030116,2003,01,16,2003-01-16,-1.15491170676814,-1.15733045521109,91.64,-0.980718444689725,-1.15004176840499,-0.698992986430991,-0.967078761315398,-0.08464864736833,0.163506046164842,0.245641566692464,-0.090937206629835,-1.18423786538668,-1.23153113319101,-1.12140655934317,0.400193348635547
667,20030117,2003,01,17,2003-01-17,-1.1826035489691,-1.19120116344379,90.78,-0.94842828538073,-1.1833321616617,-0.116610803843535,-0.158819227262847,-0.196616818371416,0.015588996303812,0.155850355307758,-0.019473623486755,-1.18470356479603,-1.23249779941296,-1.12386266490076,-0.171479887265455
668,20030121,2003,01,21,2003-01-21,-1.20571478569321,-1.19764283188068,89.08,-0.880634254224877,-1.18208377191458,-1.50173599486235,-2.14337825082311,0.101964970970135,0.448958657354053,-0.011519828842136,-0.012092922467481,-1.18629541004978,-1.23353766530427,-1.12649564588136,-1.19519905432402
669,20030122,2003,01,22,2003-01-22,-1.22591109165933,-1.23400708918573,88.03,-0.93587950309003,-1.23077097205251,-0.486502190081515,-0.699430021910144,-0.189152273637879,0.045480742808942,-0.201959713369655,-0.010892105889236,-1.18739615410823,-1.23442252013104,-1.12925736530277,-1.60964500887338
670,20030123,2003,01,23,2003-01-23,-1.2265357196789,-1.2323447231375,88.73,-0.964764657448196,-1.23077097205251,0.064399874528247,0.097306212204556,-0.148097277603416,0.098591904575489,-0.311907988629009,-0.013296616182903,-1.18778141452869,-1.23515451682472,-1.13186795698932,-1.23721584552857
671,20030124,2003,01,24,2003-01-24,-1.26401340085313,-1.2475138133276,86.3,-0.658696796699423,-1.23201936179964,-1.80079711565051,-2.65422762897892,0.251255865640913,0.700347042485815,-0.529951028314728,-0.010489658771867,-1.18861543983451,-1.23633001739751,-1.13490394526288,-1.60964500887338
672,20030127,2003,01,27,2003-01-27,-1.29670226721066,-1.28803398575323,85.03,-0.95321059570493,-1.29006948504102,-0.604552632497885,-0.901262388598116,0.109429515703677,0.509955561055336,-0.766302162614238,-0.009944748007424,-1.19021998598125,-1.23700603787344,-1.13778096954866,-1.60964500887338
673,20030128,2003,01,28,2003-01-28,-1.28629180021782,-1.29468344994615,85.83,-0.902938949576944,-1.29631143377665,0.261150611888875,0.392466845453299,-0.196616818371416,0.051081726034457,-0.90028119980469,-0.011397388789558,-1.19140540265958,-1.23780046957922,-1.14064679918742,-1.34184851352815
674,20030129,2003,01,29,2003-01-29,-1.29274628975338,-1.27889097248796,86.52,-0.824623835707852,-1.29527110898738,0.764832499532084,1.13121849328173,0.202736324872912,0.626499703287814,-0.958586522590604,-0.013691775844327,-1.19321316309403,-1.23820091482929,-1.14334806751488,-1.11087403629288
675,20030130,2003,01,30,2003-01-30,-1.30003361664837,-1.28429366214471,84.5,-0.957648579685787,-1.27342428841267,-1.65126655525643,-2.48541965089619,0.236326776173833,0.705819317985903,-1.10621482005035,-0.011037132728279,-1.19615977026588,-1.23932689797869,-1.14655645335265,-1.60964500887338
676,20030131,2003,01,31,2003-01-31,-1.30274033806651,-1.29780038628658,86.17,-0.879524758229663,-1.32044696888777,1.44165503605265,2.13666366278032,0.042248613101826,0.39720415702254,-1.11888547861551,-0.017782883309158,-1.19801833427226,-1.24033662282967,-1.14956333554393,-1.084991442884
677,20030203,2003,02,03,2003-02-03,-1.26963505302927,-1.28512484516882,86.19,-0.977389956704083,-1.28736464058891,0.206060405427893,0.309408405292392,-0.323514078841577,-0.136835999364605,-1.11656326862249,-0.017962463991031,-1.19977952476578,-1.24152719392263,-1.15250752771188,-1.07870816664461
678,20030204,2003,02,04,2003-02-04,-1.30357317542594,-1.31276168072066,85.3,-0.986916318869888,-1.29735175856593,-0.116610803843535,-0.16946486246408,-0.211545907838491,0.03311065295652,-1.15264684411172,-0.014182703149011,-1.20238744145811,-1.24280172934221,-1.15559836975586,-1.32718429865918
679,20030205,2003,02,05,2003-02-05,-1.2994089886288,-1.29198210511778,84.82,-0.943148614782814,-1.291525939746,-0.714733045419849,-1.06903777449537,0.08703588150306,0.479493162338178,-1.19582503000091,-0.013036391243495,-1.20634165280653,-1.24381791298755,-1.1585414424591,-1.48827393619311
680,20030206,2003,02,06,2003-02-06,-1.31877245723549,-1.32772297515474,83.88,-0.857717423151313,-1.3194066440985,-0.399931865642839,-0.602861013208413,-0.20781363547172,0.049422765306255,-1.26940796460225,-0.011595701565385,-1.21044827487075,-1.24502570753212,-1.16153041321514,-1.60964500887338
681,20030207,2003,02,07,2003-02-07,-1.33064038960733,-1.32335926427813,83.56,-0.965147242274132,-1.30941952612148,-1.02953422519685,-1.56532717453459,0.083303609136289,0.490149841500644,-1.33182203923748,-0.011246140477237,-1.21481738205659,-1.24629809002025,-1.16442870733027,-1.60964500887338
682,20030210,2003,02,10,2003-02-10,-1.33876055386174,-1.34164529080867,83.95,-0.989556154168846,-1.34000507492608,0.434291260766227,0.663911053756201,-0.09957773683541,0.211060101915401,-1.3456651150066,-0.012619301725403,-1.21813231512492,-1.24703439257683,-1.16730013429254,-1.40535953438988
683,20030211,2003,02,11,2003-02-11,-1.33272248300589,-1.329593136959,83.48,-1.00172235163361,-1.32065503384562,-0.667512868453285,-1.01422941744726,0.0086581618009,0.378717292860643,-1.36866793579078,-0.011770230799497,-1.22271310386046,-1.24766304856082,-1.16998908850828,-1.60964500887338
684,20030212,2003,02,12,2003-02-12,-1.34729713679587,-1.351203895586,82.2,-0.98618940770061,-1.34499863391459,-0.754083192891961,-1.16433228410289,-0.118239098669261,0.199766509691745,-1.44320258808864,-0.010455493948238,-1.22761564855155,-1.24815176400042,-1.1727552857885,-1.60964500887338
685,20030213,2003,02,13,2003-02-13,-1.3722822575787,-1.37343804148108,82.29,-0.996442681035694,-1.36705351944716,0.150970198966934,0.238437853337002,-0.069719557901256,0.27305935317192,-1.48179756134873,-0.010677616987556,-1.23262826764849,-1.24863832650857,-1.17562783221547,-1.55322642430716
686,20030214,2003,02,14,2003-02-14,-1.35271057963215,-1.34247647383279,84.02,-0.946591878216238,-1.36289222029007,1.35508471161397,2.05986757606559,0.135555422271061,0.562410245833693,-1.4014581031287,-0.028502647976823,-1.23638773197119,-1.24854359752468,-1.1784410470132,-0.468735854311988
687,20030218,2003,02,18,2003-02-18,-1.29753510457009,-1.30569662501568,85.74,-0.980680186207132,-1.31524534494141,0.906493030431731,1.35198362751677,-0.192884546004645,0.057240598845535,-1.22940278115111,0.009746972411204,-1.23922849836819,-1.24782021255681,-1.18101917422338,0.609485984064717
688,20030219,2003,02,19,2003-02-19,-1.3056552688245,-1.3138006595008,85.06,-0.940202711623107,-1.2983920833552,-0.26614136423761,-0.39397233811794,-0.192884546004645,0.062493483129823,-1.11965114468554,0.051902401998357,-1.24186181684647,-1.24765874269791,-1.18354580605724,0.331493660111853
689,20030220,2003,02,20,2003-02-20,-1.30877840892236,-1.31400845525683,84.27,-1.01186084952091,-1.30151305772301,-0.769823251880819,-1.15936359938835,-0.140632732869873,0.146698416486011,-1.06602283915851,-0.036749468863723,-1.24515134812884,-1.2479730706899,-1.18592914640915,-0.204694993209248
690,20030221,2003,02,21,2003-02-21,-1.32189559733334,-1.30860576560008,85.24,-1.02597822959795,-1.32065503384562,0.717612322565531,1.07751133988625,0.191539507772604,0.628391634691113,-0.960030213591902,0.027041732065332,-1.24692947314633,-1.24747574352449,-1.18814904491449,0.453663226691338
691,20030224,2003,02,24,2003-02-24,-1.31835603855577,-1.32398265154622,83.59,-1.01515107902396,-1.30858726629007,-1.03740425469127,-1.57676024634161,-0.148097277603416,0.141538503470411,-0.958537746278936,-0.021119093318026,-1.24991418299713,-1.24710974517765,-1.19099360472389,-0.546298126879483
692,20030225,2003,02,25,2003-02-25,-1.34771355547559,-1.33146329876326,84.55,-0.89035190880365,-1.34936799802953,1.26064435768086,1.90466518225107,0.24379132090737,0.716152566300121,-0.89516802249476,-0.206413250513116,-1.2526279404643,-1.24736809695189,-1.1935851655105,0.188099719677449
693,20030226,2003,02,26,2003-02-26,-1.32855829620876,-1.33686598842001,83.31,-1.01591624867583,-1.32689698258125,-0.565202485025762,-0.859823584050108,-0.196616818371411,0.070770913218921,-0.905224553185447,-0.02019237244878,-1.25579893007883,-1.2473228853914,-1.19609388590911,-0.760497498791924
694,20030227,2003,02,27,2003-02-27,-1.32376948139205,-1.32834636242282,84.35,-1.02896239124025,-1.335843775769,0.591691850654732,0.898580037714403,-0.129435915769565,0.162687931908045,-0.847104077439371,-0.188126314822405,-1.25791151194486,-1.24686000512922,-1.19873134474853,0.035100168311418
695,20030228,2003,02,28,2003-02-28,-1.30669631552379,-1.31982673642564,84.97,-0.966562806130095,-1.31961470905635,0.465771378743932,0.703233915795739,-0.282459082807114,-0.069410670858906,-0.759365927144573,0.027476175349605,-1.26057023220911,-1.24598376202826,-1.20155463472858,0.50939877754611
696,20030303,2003,03,03,2003-03-03,-1.31523289845792,-1.30611221652774,84.09,-1.01943602907445,-1.2983920833552,-1.02953422519685,-1.55541786593868,0.116894060437215,0.533527453438185,-0.73204797311149,-0.047591477150737,-1.26328398967628,-1.24483624956434,-1.20439695560858,-0.163799248464412
