,volume,close-open_%of_close,high-low_%of_close,macd,50d_avg,100d_avg,200d_avg,so,oil,gold,vix,ust10,ust5vs2,ust10vs2
10,-0.9912395274029648,-1.6513166897592726,0.6814375581961646,-3.0499890496663964,-0.3860679594386229,-0.307401159456067,-0.1338538769491167,-1.6096450088733816,-0.6750405646603588,-0.9016033116663884,1.6196883943623988,1.1067070696309167,-0.9727562324112946,-0.877986074679384
11,-0.9821340085456888,-0.43300143020110143,1.060218130968817,-3.205381064560472,-0.39378481033299795,-0.31280219275451177,-0.13771700970483486,-1.6096450088733816,-0.686093647164886,-0.9035063560792445,1.736013285398221,1.0751761026848252,-1.0022937640182012,-0.8878070843237893
12,-1.0152658544717434,1.268783615451327,0.4011537408322913,-3.141823918179061,-0.4011198427489142,-0.3181436156869133,-0.14138297673980155,-1.1235772033797686,-0.6636887501962497,-0.9027927144244232,1.4305006594909524,1.1159059174049963,-1.0262341902995074,-0.9212532326930462
13,-1.0395982494012708,0.17144642096913876,-0.1092296928026684,-2.9834647556372613,-0.408181010043088,-0.32342314184007026,-0.14483834447758345,-0.8832140028609479,-0.6630912862770861,-0.9018411922179954,1.250260993160723,1.163309096862798,-0.9339888757973391,-0.8620145957433245
14,-1.0114400062123836,2.168947937184809,0.6266556828234432,-2.6898401283937625,-0.4140424721543276,-0.32877546506441296,-0.14795549394208116,-0.43987743301512666,-0.648453420257577,-0.9042199977340653,0.9946018919830928,1.2727037287044152,-0.9367930587478764,-0.8636088824175888
15,-1.0065046619578095,-1.3845199722438508,0.13296479062995692,-2.593788809706953,-0.4213886178516031,-0.3346237698720101,-0.15126232326686434,-0.7783344362853633,-0.6669748017516497,-0.9075503254565629,1.191459399889868,1.2430310130262798,-0.8662158602605975,-0.8245119890940386
16,-1.0265521068368544,0.5285747797731689,0.4584693451928172,-2.489477548107876,-0.4290041283208737,-0.34055523165693996,-0.15477856189785252,-0.3823823153879017,-0.6899771626394496,-0.9096912504210256,1.2668788347372693,1.2671605784130229,-0.7953686056469609,-0.7571158578081518
17,-0.7193747500928673,0.7629824651081181,0.2126651770259632,-2.3049701675976486,-0.4366770552936853,-0.3461862238696352,-0.15824176588855346,0.0841803614743443,-0.682807595609486,-0.9118321753854886,1.1991291729251972,1.1216974931784722,-0.8031241364883386,-0.8648318068580847
18,-0.9417713094094444,-1.6169946221279912,0.6781367322123651,-2.2718047012199016,-0.4451972376691781,-0.3525844670285355,-0.16198147766080545,-0.5626809555531529,-0.7016277090631404,-0.9173034280724491,1.5276511179384518,1.1668490517280319,-0.7542821667711609,-0.8149338339490513
19,-1.0042474114847877,-3.147207959070952,0.9958773653327608,-2.4374608040654087,-0.4554365409470013,-0.3597997476734682,-0.16609355137977305,-1.6096450088733816,-0.6819113997307406,-0.9144488614531652,1.9763328405051928,1.129878695465061,-0.7032907010861094,-0.7573202388314406
20,-0.7132916513604854,0.1972861208744023,0.4358140866491893,-2.5256508083897167,-0.4661526569155275,-0.3662920481016429,-0.17033695286140138,-1.514265665908597,-0.6654811419537406,-0.9106427726274536,1.8932436326224635,1.1239000335821838,-0.6826356528016896,-0.7458361339933332
21,-0.7476860272121288,1.8557931563330676,0.4331110551886336,-2.3263011578224715,-0.475279044445794,-0.3716597109625815,-0.17399907229618478,-0.022260229530901038,-0.6654811419537406,-0.9113564142822744,1.365307588690657,1.1679687592659742,-0.7100491920307922,-0.7610821398903016
22,-1.0032144324547605,-0.5504026932638101,0.17041590529818246,-2.234443178729628,-0.4847803708041542,-0.37669999260813547,-0.1778600366487744,-0.5740978566842927,-0.6699621213474678,-0.9068366838017421,1.5890093022210834,1.1012648217979026,-0.6331696885705799,-0.7196436628205114
23,-0.9043162549503132,-0.10780541493828424,0.15186226437344447,-2.1220890596788933,-0.4941348452042241,-0.38136956744576395,-0.18141629614288204,-0.471905703507739,-0.6666760697920678,-0.9108806531790606,1.6171318033506226,1.1320661201822784,-0.6521562378445963,-0.7000782680158506
24,-0.7556820500741905,1.1742977206613674,0.4610461356968704,-1.837418652847384,-0.5024623973694884,-0.386082065277752,-0.1844963633391043,0.6045183099519683,-0.629035842884759,-0.9132594586951304,1.3013928133962491,1.2515740783765297,-0.6226151410416817,-0.6676092860325081
25,-1.0140798415113421,-1.1941387747658745,0.28370349431496483,-1.5911943377991769,-0.5112979852540371,-0.3909275066268997,-0.18776100227817455,0.6283631456931671,-0.6293345748443407,-0.9099291309726328,1.1761198538192104,1.2866609214363245,-0.6027036689449737,-0.6803652975787355
26,-0.7914537312992033,1.977585454336365,0.33461151151827384,-1.289764182300123,-0.5190582266324698,-0.3950164616871032,-0.19074773410481452,1.0984470503053168,-0.6042410902394681,-0.9065988032501351,0.8769987054413829,1.3348976929333205,-0.6264791875453217,-0.6955134271913513
27,-0.8306304174750462,-0.4781600001289284,0.03357534046203567,-1.0801659516913629,-0.5274958532035786,-0.3990787742205879,-0.19389028198448605,0.8618176470761103,-0.6003575747649046,-0.8989866255987117,0.9038429110650338,1.3843036936562176,-0.6148368172576794,-0.7138517820884814
28,-0.5203923821235714,1.6654067042497969,0.38547422776604734,-0.8352884808354583,-0.5342146298247412,-0.40241353155797904,-0.19669300180062985,1.0984470503053168,-0.596474059290341,-0.9042199977340653,0.8118056346410871,1.3585900313116788,-0.6460962593816262,-0.7319240746255588
29,-0.9629665087662967,2.5011146533894677,1.3953784094687811,-0.3534902173336429,-0.5389435956450769,-0.4048545532263608,-0.1990712351545744,1.0984470503053163,-0.6066309459161228,-0.9037442366308512,0.6226178997696407,1.302882676052857,-0.5747140127392896,-0.6182505533936884
30,-0.28288372218252383,1.0536108784757972,0.14828129122395442,0.09636818273908096,-0.5431475912221521,-0.40630562902500617,-0.20149270783265869,1.0984470503053168,-0.6203726160568863,-0.8942290145665721,0.6264527862873053,1.4237530018882127,-0.4518081807729373,-0.5381425079351441
31,-0.648749591225088,-0.07343747620412686,-0.06962442252003502,0.4097649704605458,-0.5472288157340316,-0.40839666369775696,-0.20375892419006328,0.9807039172975452,-0.6335168222784862,-0.895418417324607,0.7824048380056595,1.4167981831424366,-0.3413283193321861,-0.4684201648893611
32,-1.034930714524852,-1.115774707616522,0.04081911734153855,0.5129750094154176,-0.5518307726245462,-0.4112583143485727,-0.20638210985452096,0.5400591619502871,-0.6287371109251771,-0.8980351033922838,1.1377709886425658,1.3297490146344355,-0.3476502284408049,-0.450675714366633
33,-1.0057394923059375,-0.8101879530395842,0.3699577607875834,0.5384660361127209,-0.5562295109937161,-0.4139271419997528,-0.20934407352461526,0.3714424706600288,-0.6356079459955589,-0.8970835811858558,1.1799547403368746,1.3538211315839803,-0.3332635897188605,-0.4245301407716857
34,-0.9982790882001864,1.3746416568344375,0.31869663727978553,0.6426873726829709,-0.5604673756187435,-0.4161826068121502,-0.21209109997180275,0.5786896781565227,-0.6206713480164681,-0.9011275505631744,1.040620530195066,1.390262257883509,-0.3705103175422693,-0.4570020219479822
35,-1.0332855997733272,0.0717290999903511,-0.01929235448819907,0.7457109140631978,-0.5641591018455411,-0.4180303602308256,-0.2148395257498688,0.7013791866036623,-0.5973702551690864,-0.8963699395310349,0.8565459773471725,1.3367182848257202,-0.39429753954064056,-0.4809434937188595
36,-0.7304697100450104,0.7087995657518097,-0.11067570570175436,0.9264928469424568,-0.5667627849068718,-0.4193667924296522,-0.21745501509449686,1.0984470503053168,-0.5916943479370319,-0.8966078200826418,0.6085566492048711,1.4405062842278118,-0.3616833657418813,-0.4643388248898006
37,-0.8979270883571826,-0.8341666524872259,0.30762673841636873,1.0267754670435305,-0.5700650170822182,-0.4210898114587931,-0.22018580930349568,0.937178646781192,-0.5887070283412137,-0.8963699395310349,0.7951877930645412,1.4538402881846075,-0.2363783793840624,-0.4773831824271081
38,-1.032941273429985,1.6628078270332132,0.3230306069669808,1.201105272318029,-0.5714494144172668,-0.4233520041819777,-0.22285062562131572,1.0984470503053163,-0.5755628221196138,-0.895418417324607,0.6315659683108578,1.415919033840915,-0.21685382414185092,-0.4657014655996313
39,-0.7901146844084275,-0.4828890478658391,-0.07469696696447484,1.3097283325872198,-0.5720463563874256,-0.425219672216584,-0.22553069464570955,1.0316880820726149,-0.5976689871286682,-0.8930396118085372,0.6354008548285224,1.415540669773173,-0.2335298574380212,-0.4974611151742852
40,-0.6923260028991945,-0.37691999432586615,-0.0233717279579094,1.2940254931552042,-0.5721733653172469,-0.4270668874023963,-0.2282613489216209,0.5875958151333427,-0.583329853068741,-0.8908986868440745,0.8335366582411858,1.355224706258713,-0.3105735852634186,-0.5454910771039235
41,-0.5660730103403258,2.6706645677620715,0.7689434229998899,1.366175409388359,-0.5714113117383205,-0.4286176719153779,-0.2306297164331411,1.0984470503053168,-0.5797450695537592,-0.8913744479472884,0.5944953986401015,1.3552456179652357,-0.19046334956913324,-0.4632613048188886
42,-1.0191299612136966,-0.406334081701284,-0.1831797671881001,1.347693492912306,-0.5707974352441857,-0.4313061450660575,-0.2333412704022961,0.6030643565531169,-0.5840766829676955,-0.8913744479472884,0.7159334716994757,1.3422146521296645,-0.17220694500667927,-0.4278042138035321
43,-1.0090297218089872,-0.5090262591319316,-0.11679171027617614,1.3245143996345328,-0.5710514531038278,-0.4337470310997576,-0.2357334265387477,0.6738333128034271,-0.5884082963816321,-0.8937532534633581,0.6622450604521736,1.3815844187162631,-0.17715554751890092,-0.3933923766982442
44,-0.6385728348551913,0.4292268890939348,-0.040263234471584634,1.2621151379491449,-0.571330872749434,-0.4358851611480209,-0.2380556161312836,0.4379367919690458,-0.5809399973920866,-0.8820971064346163,0.6507404008991803,1.3210048698906285,-0.16048750098064302,-0.4101117599485096
45,-1.0369201556197192,-0.9383796420880338,0.013743599505645968,1.2192739637493066,-0.5704079411927343,-0.4375536830233177,-0.2404257333661341,0.6266540086365535,-0.5710818427258865,-0.8842380313990791,0.6060000581930948,1.4228319666787257,-0.09390302398024616,-0.3811058924709157
46,-1.020315974174098,-0.866485842412995,0.11661403036855947,1.1101700680814468,-0.5701454560711042,-0.4387571717049836,-0.2427586978064337,0.11239959321760004,-0.5797450695537592,-0.8870925980183627,0.5471984649222397,1.5409181484106145,-0.07158822692352207,-0.3728727955266359
47,-1.0137737736505932,0.2469010872969455,-0.2440253518567949,1.020901003315736,-0.5694172715401303,-0.44021914779557,-0.2450021755967979,-0.16577282990096118,-0.5770564819175228,-0.8861410758119349,0.6392357413461869,1.526047017078917,-0.018074354975976696,-0.3490219187259541
48,-1.035045489972633,-0.057131487165549735,-0.1540303021558273,0.9360710171306862,-0.56909128195359,-0.4412267197151042,-0.2468939310111697,-0.38638751623301054,-0.5806412654325046,-0.8866168369151488,0.5689294885223385,1.5860892534800728,0.09253543035701292,-0.23450040357646004
49,-1.0231853603686178,3.2732690321137325,0.9766270337311204,1.0572908156371954,-0.5678550617033321,-0.44065888404464026,-0.24845978226398516,1.0984470503053168,-0.5746666262408684,-0.8773394954024767,0.3362797064506949,1.5462611976409932,0.08409945532452,-0.2784410927687809
50,-1.0128938285509403,0.27823096358069355,-0.11714357632818413,1.1611957425756094,-0.5666654113940088,-0.4401777038651188,-0.25010567524304017,1.0984470503053168,-0.5716793066450502,-0.8735334065767649,0.2825912952033924,1.5061746590030738,-0.04459281960075734,-0.4406179470287368
51,-1.0291919421358124,0.5400753761888898,-0.19105209905571605,1.2509016189674171,-0.5654545929297153,-0.4404672731454124,-0.2517377853726763,1.0984470503053168,-0.5438972344039412,-0.8407058904550019,0.2519122030620769,1.5045617133219171,-0.09226985465688603,-0.4954304671879266
52,-0.6386493518203785,1.4311621113456825,0.23808049762380185,1.4094331544932446,-0.5619830155146079,-0.4405013174504627,-0.2532720117476425,1.0984470503053168,-0.5430010385251957,-0.8454635014871414,0.19183231428533395,1.4859592701788833,-0.07389972627838637,-0.4811414619555114
53,-0.8436000430742755,-0.4361110167576469,-0.30305665983206226,1.4955928735876367,-0.5562591464106742,-0.4409715994909738,-0.25494561147808725,0.944530911765216,-0.5447934302826867,-0.8461771431419624,0.2672517491327349,1.5056242473033028,-0.03541278436521092,-0.43824388952512094
54,-0.7217850344962639,-1.0162777237100085,-0.04827678737768176,1.4386899193883245,-0.5521694588704377,-0.4418249676952589,-0.2570632894224925,0.1458309496111222,-0.5483782137976685,-0.8497453514160671,0.3605673210625695,1.4948250822689888,0.03485778364010948,-0.3665875655498993
55,-0.6493999854291792,0.0996306722944658,-0.14398945054285447,1.3975918871058486,-0.5467038412571398,-0.4421671503143759,-0.2591687931882568,0.3080668794236775,-0.5695881829279774,-0.8606878567899882,0.16754469967345892,1.5779073472564988,0.09338511090527923,-0.3250679645424502
56,-0.8631501276796033,-1.158952276080297,-0.02475505461034349,1.2597290666318222,-0.5421442206765654,-0.4422785645170169,-0.26136770173041524,-0.35751642237140474,-0.5710818427258865,-0.8635424234092719,0.17137958619112353,1.5788238112009132,0.1473512064411765,-0.2873809047947765
57,-0.9867250264569204,-0.9393527392767,-0.0904124800173872,1.081225322679426,-0.5370892652696889,-0.4439823406448399,-0.2635217622776561,-0.7693460903570981,-0.5504693375147411,-0.8737712871283719,0.3682370940978987,1.5993890180615806,0.14957452050316528,-0.28518351786846163
58,-0.9549704859042352,-1.1135336300021481,0.1682080320987219,0.8244412604064978,-0.5337065941054557,-0.4457590473255995,-0.265997109194555,-1.5472465743300912,-0.5513655333934866,-0.8932774923601442,0.4474914154629642,1.5872159514752786,0.14344181757439364,-0.28381685698914305
59,-0.3384732973910197,0.07069765748122549,-0.08080347847863989,0.6353937063524201,-0.5289310583441861,-0.4466144349795865,-0.26864933153447035,-1.3725309576088838,-0.5453908942018503,-0.8942290145665721,0.4321518693923063,1.486501168825176,-0.034584633311938034,-0.3762469684522447
60,-0.8910788199729288,0.5917358507454645,0.10684608884165844,0.5423321514456916,-0.5228346297127773,-0.44726381292879497,-0.27112796631920016,-0.9368800004610626,-0.5534566571105594,-0.8916123284988954,0.2979308412740503,1.4761195137725032,-0.04368418772072536,-0.4199977468601833
61,-0.974329278096595,0.08580286731404389,-0.2784240227559198,0.4721029595838482,-0.5163275388749475,-0.4478790130912029,-0.27346988647712045,-0.8559778791962909,-0.5477807498785048,-0.895180536773,0.27108663565039903,1.458761854437904,-0.000680204052782859,-0.3985755354059584
62,-0.9988529654390904,1.1354496998805654,0.07787833111852692,0.5075949866720432,-0.5102268723789135,-0.4485067260912095,-0.2758288079454799,-0.10230649151281658,-0.5352340075760685,-0.8932774923601442,0.04099344459053169,1.403131762063958,-0.04997276055049426,-0.4044574788065139
63,-1.0099096669086398,-0.9050865200497018,-0.09193004006486206,0.4569563330098909,-0.505243888698936,-0.4495635463177082,-0.27829890681185204,-0.6515935728431795,-0.5567427086659593,-0.8932774923601442,0.14453538056747225,1.389093502988409,-0.04704437566961272,-0.4175136347840351
64,-0.909748959478604,0.6017296213448392,-0.2004480083160154,0.4418690831058424,-0.5010737621698124,-0.4504236424327806,-0.2806842062269995,-0.40888720904886455,-0.5704843788067229,-0.8925638507053233,0.05249810414352549,1.4414172141781272,0.029157563056611494,-0.3656171368794617
65,-1.033782960047044,-0.513667438297924,-0.00536876296205419,0.36942820088262995,-0.4960653767038707,-0.4516124653453954,-0.2832911596532692,-0.8261718345197927,-0.5424035746060321,-0.8749606898864069,0.08445549179072928,1.4693979466931453,0.012996294915328195,-0.3856187570965472
66,-0.8848044288275789,-0.6549327103484264,0.008619628688149975,0.2308443238966968,-0.4916496995770934,-0.4532396789249227,-0.28609632885818265,-1.401678005998226,-0.5385200591314685,-0.8880441202247907,0.18416254125000475,1.4141571330887563,0.02174826694439741,-0.3687797992502197
67,-0.8983096731831186,0.7175671794587808,0.3758343900327441,0.10811836529444843,-0.4878944688853857,-0.4552319478673132,-0.28894963504530896,-1.4396302607635076,-0.5418061106868685,-0.8794804203669394,0.18416254125000475,1.3851690186443304,0.004168123888981178,-0.3754134193832199
68,-1.0174465879795784,-0.8143344744324182,0.033375771528789566,-0.047605580319374334,-0.4835295953305368,-0.4573450500874472,-0.29192699135506445,-1.6096450088733816,-0.5453908942018503,-0.8782910176089045,0.2800347041916161,1.3943209042734617,0.0344002241713483,-0.3449915891987195
69,-0.9047753567414364,-1.8898076214530628,0.2880891123891942,-0.3331680971653391,-0.4787540595692668,-0.4601235437609294,-0.2953045562960134,-1.6096450088733816,-0.5379225952123049,-0.8704409594058742,0.4935100536749376,1.3637264486403822,0.011482416291149513,-0.33341667978055506
70,-0.8922648329333303,0.7805951955532139,0.020539045338025398,-0.5420365851935037,-0.4739996919629668,-0.4631552759964523,-0.2986441299633488,-1.5236145788586286,-0.5818361932708319,-0.8801940620217604,0.4538828929924046,1.3753393949043389,-0.033819296424575915,-0.3039855386142899
71,0.2251506681778453,-0.6232665249168561,-0.07193597142480053,-0.7501302708702793,-0.4714764478905229,-0.4665131773469528,-0.3019416531780588,-1.6096450088733816,-0.6149954407844135,-0.8773394954024767,0.4999015312043785,1.391195140772048,0.030573935104607517,-0.2553570171593422
72,-1.0272790180061326,-0.8773786193752926,0.1275017653278353,-0.8841879263238176,-0.4680980103572838,-0.4696268544594016,-0.3053990505053473,-1.4725265971661234,-0.6158916366631589,-0.8749606898864069,0.3938030042156617,1.375478969511744,0.06715578133440511,-0.24547397776050506
73,-0.9785377111818906,0.9500387982894408,0.010627999624986298,-0.929518233842598,-0.4644528540714207,-0.4725302181570994,-0.3087593342696821,-1.1537262899467389,-0.6424787810659407,-0.8773394954024767,0.31327038734470825,1.35151469616102,0.050311787850027864,-0.27190834531210945
74,-1.0318700359173645,1.2718104793270029,0.2049016229392006,-0.8789270421188569,-0.4615528168405077,-0.4752902762785579,-0.3118579431597745,-0.673811848971323,-0.6362054099147225,-0.8768637342992626,0.015427534472768753,1.3222455618581677,0.03856373219717095,-0.2897515182763921
75,-0.9316328115221412,-0.5072725710240757,-0.1604606239415461,-0.8749436407251511,-0.4590211055060754,-0.47849599121058,-0.3148781895206823,-0.9480486723858492,-0.62754218308685,-0.8775773759540836,0.09723844684961053,1.2819735966622994,0.034536243385671336,-0.2886454750459116
76,-0.9731815236187872,-0.7894216396311692,0.08424754613728902,-0.9031150392906686,-0.457501231979217,-0.4816694100178904,-0.318099729068701,-1.1532673777304552,-0.6132030490269227,-0.8742470482315859,0.1803276547323406,1.2873589978850264,0.019471273420673944,-0.3039676151815532
77,-0.9613979109799592,0.6423382746866066,0.05307981492117257,-0.9517512333938808,-0.4559474894044069,-0.4851700765588359,-0.3212774695602288,-1.394657199161426,-0.6155929047035773,-0.8683000344414115,0.24807731654441234,1.3632938870032671,0.060547375126152686,-0.2904873241644449
78,-1.0019901610117654,-0.18325109543034535,-0.12768368026293395,-0.992180989476416,-0.455020324216713,-0.4881152889380978,-0.3244367388841626,-1.4524009538242963,-0.6553242553279588,-0.8780531370572975,0.20717186035599144,1.3799198109971138,-0.004209011476525966,-0.3824359957798213
79,-1.0304927305439948,0.6683271689458833,0.0920953235258119,-0.9315278914157216,-0.4556257334488595,-0.4908279825676126,-0.32731264370524177,-0.564613633339692,-0.6630912862770861,-0.883048628641044,0.0959601513437226,1.4499902884097402,0.030279557661781375,-0.3894560616677093
80,-0.8263454674245634,-0.08302553381402784,-0.04498371005010656,-0.8816050954090621,-0.4568196173891776,-0.4935729701689073,-0.3302369653747094,-0.5941104866813728,-0.6427775130255226,-0.8799561814701533,-0.025477921715652132,1.5084102101464525,0.10526997550295422,-0.3544304351022737
81,-1.0396747663664578,0.735296166861707,-0.016346813384686115,-0.7668464298708054,-0.4572175787026167,-0.4958507737980503,-0.3329827324241071,0.6108404468520839,-0.6559217192471225,-0.882810748089437,-0.0638267868922963,1.4380697182878266,0.14232631992105602,-0.3178826039422072
82,-1.0434240976606304,0.1039381355173094,-0.2742267520109564,-0.6648424351209258,-0.4565317304815834,-0.4978422353911465,-0.3355190196410229,1.0984470503053168,-0.6642862141154133,-0.8870925980183627,-0.04337405879808586,1.4880448016547023,0.15211263454757476,-0.2938619255934567
83,-0.41284778755297147,-0.8151263953013574,-0.037997433858043744,-0.6891181078669436,-0.4563242825628757,-0.4999736353756909,-0.33809378845709154,-0.6773510212872739,-0.6499470800554862,-0.8930396118085372,0.1061865153908276,1.5008068798932117,0.14110745359336468,-0.2997349096824529
84,-0.38564600642892427,-2.051812570590665,0.4113286475597193,-0.8748492433581965,-0.4581532111522985,-0.5030587861464008,-0.3411704972592061,-1.6096450088733816,-0.6209700799760499,-0.8911365673956814,0.3030440232976028,1.4705738420171532,0.16608835171768144,-0.27050872881880944
85,-0.6693709133430366,0.11582078759848438,-0.20755452349289655,-0.9668300660700908,-0.4598678317048819,-0.5058080796105996,-0.34400323328242244,-1.177614758187282,-0.6406863893084499,-0.8901850451892535,0.4116991412980958,1.4438888133325243,0.17412794383180996,-0.2640615330564418
86,-0.8893189297736234,-1.7815067891317762,0.3207143991967633,-1.1043933313724146,-0.4630049522714609,-0.508727454659506,-0.3469724734730833,-1.6096450088733816,-0.6472584924192498,-0.8908986868440745,0.5101278952514834,1.3950194861791554,0.18001772457049048,-0.2602336095891477
87,-1.0148832696458074,0.07471681474924688,-0.03223490664068303,-1.2033916094499906,-0.4659346249193324,-0.5118965697568438,-0.3499916697761006,-1.6096450088733816,-0.6595065027621043,-0.8859031952603278,0.6072783536989831,1.4184534637571722,0.16416795614183194,-0.26866985506415564
88,-0.9359560200552176,1.3806640578675242,0.17113867145637232,-1.1091018468119456,-0.4684748035157524,-0.5138923372128438,-0.35253929157313063,-0.23666127257648614,-0.6708583172262133,-0.8899471646376464,0.3618456165684579,1.3709413972051243,0.13916631542605892,-0.2920336387027033
89,-1.017561363427359,0.9850839623812444,-0.007211900015725327,-0.9790235316315048,-0.4705704508577991,-0.5152616016163133,-0.3548481875223225,0.15156171492814927,-0.6759367605391042,-0.8887577618796115,0.2404075435090836,1.358918464927778,0.06422707539203654,-0.3270755662937075
90,-0.6891888073265197,-0.9649857931448206,0.1079049084765904,-0.9375123793049108,-0.4725560237940009,-0.5163359144108595,-0.35730800186647205,-0.4497104730363501,-0.6816126677711587,-0.8892335229828257,0.4666658480512863,1.3142171404151843,0.1388700251433042,-0.31769669755624125
91,-1.0414346565657635,1.1523033311604822,0.1176946486530348,-0.8424777565089604,-0.4749056889956897,-0.5171432637053578,-0.36003179942107993,0.00952891462157547,-0.6783266162157587,-0.8863789563635418,0.4283169828746417,1.3445179472029862,0.12311762315455214,-0.3395221057698285
92,-1.0272790180061326,0.2640515353046636,-0.24254908550279725,-0.804640213375075,-0.4771537470535217,-0.5179742952458283,-0.3625856488002511,-0.3739596462061784,-0.6983416575077405,-0.8811455842281882,0.5548682379575689,1.2585377887025968,0.1433920833323938,-0.30922735944906593
93,-1.032941273429985,-0.4970607301225852,0.1272620964286481,-0.7398871732481246,-0.4792536280265622,-0.5191713251331382,-0.3651027651841343,-0.13723831236188644,-0.7034201008206313,-0.8837622702958651,0.4155340278157604,1.2692634416792403,0.1216497338627014,-0.3217925436990648
94,-0.8808638051204385,-0.034467457534931085,-0.3326657729909918,-0.690037779223124,-0.4812010982838177,-0.520303767076888,-0.3674711326956545,-0.2035202858382885,-0.6857949152053041,-0.8825728675378302,0.3938030042156617,1.284961010553803,0.1352326535029959,-0.3162051490189581
95,-1.0333238582559208,-2.3359211167142053,0.4969335543977914,-0.7686590359023793,-0.4842704807544924,-0.5213953033230501,-0.37023306257642813,-1.2687662881376018,-0.6774304203370133,-0.8851895536055069,0.5727643750400027,1.2664497394986625,0.08687237213607563,-0.32660119479472977
96,-0.7416411869623405,-1.1266212376961628,0.337768824793562,-0.8963612628271753,-0.4874414703690236,-0.5228743672305713,-0.3732120980832379,-1.6096450088733816,-0.678027884256177,-0.883048628641044,0.7645087009232253,1.2685308060235387,0.1132884423768705,-0.3125354334597607
97,-0.8270341201112481,1.2178844919652527,0.09700390873034756,-0.9007693249309332,-0.4900239852753841,-0.5238173512065453,-0.3756556801891989,-0.6214728487111782,-0.6675722656708133,-0.8882820007763976,0.6060000581930948,1.3277559049832632,0.13225721958494852,-0.28801105053517306
98,-0.9969017828268171,1.5431011674355044,0.2437289471860081,-0.8118341628096577,-0.491950287377669,-0.5246311592953995,-0.3778451438076609,0.3291737863815729,-0.6708583172262133,-0.8918502090505023,0.47944880311016796,1.2892316765060097,0.16617032679288232,-0.2477071171495599
99,-1.032941273429985,0.1977497667490891,-0.09869282696605924,-0.7301004106601411,-0.4953795284828361,-0.5257463777875334,-0.3797650257726868,0.3792078198075061,-0.6693646574283042,-0.8892335229828257,0.3503409570154645,1.2661113905335764,0.1660817275528061,-0.2500811504932345
100,-1.0397512833316451,-0.2837475578179831,-0.2927300738552124,-0.6637535675550109,-0.4990162175067108,-0.5269907721667867,-0.381553930367503,0.3291737863815729,-0.676235492498686,-0.8958941784278209,0.4385433469217471,1.2451275377065916,0.13833489742068755,-0.23582366716124803
